date,payment_type,transactions,quantity,purchase_revenue
2023-03-20,Visa,420,1102,60463.93
2023-03-21,AFTERPAY_PBI,219,615,33127.21
2023-03-21,AMAZON_PAYMENTS,12,30,2007.25
2023-03-21,Amex,21,73,4403.01
2023-03-21,Discover,11,23,1565.43
2023-03-21,DW_APPLE_PAY,107,259,15297.23
2023-03-21,FLOW_HOSTED_CHECKOUT,13,30,4518.89
2023-03-21,GIFT_CERTIFICATE,3,10,396.23
2023-03-21,Klarna,152,433,23389.44
2023-03-21,MasterCard,154,394,22305.96
2023-03-21,PayPal,115,370,20062.78
2023-03-21,Visa,466,1199,71014.32
2023-03-22,AFTERPAY_PBI,270,863,42242.78
2023-03-22,AMAZON_PAYMENTS,16,71,2672.83
2023-03-22,Amex,38,179,10268.83
2023-03-22,Discover,4,7,456.35
2023-03-22,DW_APPLE_PAY,153,351,21621.06
2023-03-22,FLOW_HOSTED_CHECKOUT,19,34,6378.01
2023-03-22,GIFT_CERTIFICATE,4,16,477.11
2023-03-22,Klarna,227,666,33146.04
2023-03-22,MasterCard,204,571,30526.15
2023-03-22,PayPal,151,498,23216.15
2023-03-22,Visa,572,1651,86324.85
2023-03-23,AFTERPAY_PBI,339,1059,54612.23
2023-03-23,AMAZON_PAYMENTS,28,111,4763.29
2023-03-23,Amex,34,106,5782.97
2023-03-23,Discover,16,68,3003.85
2023-03-23,DW_APPLE_PAY,155,429,22088.54
2023-03-23,FLOW_HOSTED_CHECKOUT,14,27,4139.73
2023-03-23,GIFT_CERTIFICATE,6,10,542.57
2023-03-23,Klarna,248,797,38759.72
2023-03-23,MasterCard,232,685,34357.75
2023-03-23,PayPal,190,628,30599.37
2023-03-23,Visa,650,1937,97826.05
2023-03-24,AFTERPAY_PBI,299,980,48322.72
2023-03-24,AMAZON_PAYMENTS,25,79,4404.6
2023-03-24,Amex,34,112,5425.98
2023-03-24,Discover,11,35,1735.61
2023-03-24,DW_APPLE_PAY,158,436,21118.29
2023-03-24,FLOW_HOSTED_CHECKOUT,11,27,4302.37
2023-03-24,GIFT_CERTIFICATE,1,2,52.09
2023-03-24,Klarna,243,742,36054.27
2023-03-24,MasterCard,219,675,31667.82
2023-03-24,PayPal,179,596,30365.66
2023-03-24,Visa,655,1918,92078.18
2023-03-25,AFTERPAY_PBI,213,615,33775.42
2023-03-25,AMAZON_PAYMENTS,20,71,3568.73
2023-03-25,Amex,22,57,3600.55
2023-03-25,Discover,13,41,1823.39
2023-03-25,DW_APPLE_PAY,136,342,17689.24
2023-03-25,FLOW_HOSTED_CHECKOUT,16,23,3846.48
2023-03-25,GIFT_CERTIFICATE,6,29,1032
2023-03-25,Klarna,175,527,26025.75
2023-03-25,MasterCard,185,591,28383.98
2023-03-25,PayPal,139,420,22201.65
2023-03-25,Visa,471,1438,68047.52
2023-03-26,AFTERPAY_PBI,349,1056,50053.15
2023-03-26,AMAZON_PAYMENTS,27,76,4709.12
2023-03-26,Amex,32,118,5822.65
2023-03-26,Discover,20,67,3480.74
2023-03-26,DW_APPLE_PAY,156,376,22202.45
2023-03-26,FLOW_HOSTED_CHECKOUT,23,40,7267.27
2023-03-26,GIFT_CERTIFICATE,7,42,2205.9
2023-03-26,Klarna,230,726,38222.57
2023-03-26,MasterCard,212,638,30252.5
2023-03-26,PayPal,166,539,25709.75
2023-03-26,Visa,655,1872,93404.26
2023-03-27,AFTERPAY_PBI,312,910,46122.88
2023-03-27,AMAZON_PAYMENTS,15,40,2163.02
2023-03-27,Amex,41,165,7898.75
2023-03-27,Discover,15,62,2742.48
2023-03-27,DW_APPLE_PAY,164,356,19090.73
2023-03-27,FLOW_HOSTED_CHECKOUT,13,23,3899.51
2023-03-27,GIFT_CERTIFICATE,3,8,477.78
2023-03-27,Klarna,228,658,33495.54
2023-03-27,MasterCard,257,863,41428
2023-03-27,PayPal,171,551,25299.48
2023-03-27,Visa,636,1894,88649.72
2023-03-28,AFTERPAY_PBI,290,871,44136.61
2023-03-28,AMAZON_PAYMENTS,20,47,2556.84
2023-03-28,Amex,34,136,6661.93
2023-03-28,Discover,17,62,3302.85
2023-03-28,DW_APPLE_PAY,172,442,22482.03
2023-03-28,FLOW_HOSTED_CHECKOUT,14,27,4613.01
2023-03-28,GIFT_CERTIFICATE,4,12,695.81
2023-03-28,Klarna,212,724,31235.8
2023-03-28,MasterCard,204,612,30698.2
2023-03-28,PayPal,167,562,26698.04
2023-03-28,Visa,593,1748,85200.02
2023-03-29,AFTERPAY_PBI,241,703,37371.43
2023-03-29,AMAZON_PAYMENTS,18,49,2900.62
2023-03-29,Amex,14,34,1913.39
2023-03-29,Discover,10,35,2169.57
2023-03-29,DW_APPLE_PAY,115,275,14249.01
2023-03-29,FLOW_HOSTED_CHECKOUT,14,24,4178.9
2023-03-29,GIFT_CERTIFICATE,2,17,470.67
2023-03-29,Klarna,182,520,28474.64
2023-03-29,MasterCard,149,376,19587.78
2023-03-29,PayPal,135,413,20937.41
2023-03-29,Visa,490,1293,68486.74
2023-03-30,AFTERPAY_PBI,259,727,38869.79
2023-03-30,AMAZON_PAYMENTS,15,37,2305.48
2023-03-30,Amex,20,72,4280.9
2023-03-30,Discover,9,23,1556.71
2023-03-30,DW_APPLE_PAY,116,275,16193.61
2023-03-30,FLOW_HOSTED_CHECKOUT,21,35,6426.75
2023-03-30,GIFT_CERTIFICATE,2,2,108.63
2023-03-30,Klarna,185,552,27871.38
2023-03-30,MasterCard,174,474,25524.5
2023-03-30,PayPal,134,392,22817.08
2023-03-30,Visa,513,1339,71298.12
2023-03-31,AFTERPAY_PBI,405,1623,58846.73
2023-03-31,AMAZON_PAYMENTS,28,109,3772.15
2023-03-31,Amex,42,251,7230.02
2023-03-31,Discover,19,116,2508.39
2023-03-31,DW_APPLE_PAY,194,633,22645.58
2023-03-31,FLOW_HOSTED_CHECKOUT,11,27,3984.54
2023-03-31,GIFT_CERTIFICATE,13,145,2295.64
2023-03-31,Klarna,293,1266,40781.7
2023-03-31,MasterCard,265,1077,34547.28
2023-03-31,PayPal,255,1257,38494.03
2023-03-31,Visa,883,3829,113863.06
2023-04-01,AFTERPAY_PBI,339,1393,47403.73
2023-04-01,AMAZON_PAYMENTS,33,162,4810.69
2023-04-01,Amex,37,161,6589.91
2023-04-01,Discover,11,65,1738.4
2023-04-01,DW_APPLE_PAY,171,488,18452.76
2023-04-01,FLOW_HOSTED_CHECKOUT,15,27,6133.6
2023-04-01,GIFT_CERTIFICATE,6,38,855.16
2023-04-01,Klarna,250,980,33753.84
2023-04-01,MasterCard,252,984,33801.41
2023-04-01,PayPal,219,978,31250.88
2023-04-01,Visa,778,3061,99976.27
2023-04-02,AFTERPAY_PBI,259,657,38895.11
2023-04-02,AMAZON_PAYMENTS,17,60,3243.1
2023-04-02,Amex,19,46,3270.13
2023-04-02,Discover,13,33,1733.14
2023-04-02,DW_APPLE_PAY,141,332,19368.6
2023-04-02,FLOW_HOSTED_CHECKOUT,15,23,3877.55
2023-04-02,GIFT_CERTIFICATE,4,15,553.71
2023-04-02,Klarna,187,600,32266.68
2023-04-02,MasterCard,192,554,28553.62
2023-04-02,PayPal,137,388,21410.98
2023-04-02,Visa,486,1265,68140.63
2023-04-03,AFTERPAY_PBI,197,550,31176.19
2023-04-03,AMAZON_PAYMENTS,18,38,3272.96
2023-04-03,Amex,25,87,5529.72
2023-04-03,Discover,12,40,1695.46
2023-04-03,DW_APPLE_PAY,93,205,11660.95
2023-04-03,FLOW_HOSTED_CHECKOUT,13,20,3303.44
2023-04-03,GIFT_CERTIFICATE,1,1,43.62
2023-04-03,Klarna,165,470,25915.22
2023-04-03,MasterCard,165,484,27011.6
2023-04-03,PayPal,96,261,15753.3
2023-04-03,Visa,419,1017,60634.05
2023-04-04,AFTERPAY_PBI,204,587,32465.91
2023-04-04,AMAZON_PAYMENTS,17,44,2422.65
2023-04-04,Amex,32,91,6009.51
2023-04-04,Discover,14,39,1889.71
2023-04-04,DW_APPLE_PAY,107,240,15358.98
2023-04-04,FLOW_HOSTED_CHECKOUT,16,22,4848.8
2023-04-04,Klarna,134,338,18626.45
2023-04-04,MasterCard,154,384,21252.44
2023-04-04,PayPal,101,301,16183.39
2023-04-04,Visa,436,1154,64342.68
2023-04-05,AFTERPAY_PBI,238,655,34873.26
2023-04-05,AMAZON_PAYMENTS,16,79,4549.11
2023-04-05,Amex,30,104,5449.37
2023-04-05,Discover,23,52,3376.31
2023-04-05,DW_APPLE_PAY,134,322,15930.28
2023-04-05,FLOW_HOSTED_CHECKOUT,20,30,4757.85
2023-04-05,GIFT_CERTIFICATE,2,8,554.82
2023-04-05,Klarna,201,564,30694.08
2023-04-05,MasterCard,182,511,28781.62
2023-04-05,PayPal,131,386,23396.71
2023-04-05,Visa,568,1478,81660.72
2023-04-06,AFTERPAY_PBI,278,836,43976.21
2023-04-06,AMAZON_PAYMENTS,17,64,3887.22
2023-04-06,Amex,27,86,4088.75
2023-04-06,Discover,10,46,2134.75
2023-04-06,DW_APPLE_PAY,127,325,18080.42
2023-04-06,FLOW_HOSTED_CHECKOUT,15,28,5010.91
2023-04-06,GIFT_CERTIFICATE,5,13,713.65
2023-04-06,Klarna,197,610,31216.87
2023-04-06,MasterCard,179,539,29826.88
2023-04-06,PayPal,134,445,22864.35
2023-04-06,Visa,564,1721,89201.19
2023-04-07,AFTERPAY_PBI,298,946,48566.11
2023-04-07,AMAZON_PAYMENTS,15,47,3223.35
2023-04-07,Amex,23,82,4660.46
2023-04-07,Discover,19,61,2752.63
2023-04-07,DW_APPLE_PAY,118,218,13618.61
2023-04-07,FLOW_HOSTED_CHECKOUT,25,45,7159.97
2023-04-07,GIFT_CERTIFICATE,2,3,168.58
2023-04-07,Klarna,240,715,37954.41
2023-04-07,MasterCard,186,557,28716.16
2023-04-07,PayPal,148,488,24217.35
2023-04-07,Visa,531,1483,76608.19
2023-04-08,AFTERPAY_PBI,256,770,40016.64
2023-04-08,AMAZON_PAYMENTS,8,23,1282.79
2023-04-08,Amex,24,86,4404.15
2023-04-08,Discover,18,59,2857.59
2023-04-08,DW_APPLE_PAY,106,254,14354.11
2023-04-08,FLOW_HOSTED_CHECKOUT,9,12,2144.86
2023-04-08,GIFT_CERTIFICATE,3,8,529.82
2023-04-08,Klarna,184,572,28825.78
2023-04-08,MasterCard,162,515,26710.44
2023-04-08,PayPal,119,386,20934.66
2023-04-08,Visa,470,1358,73595.19
2023-04-09,AFTERPAY_PBI,255,803,39675.73
2023-04-09,AMAZON_PAYMENTS,19,60,3326.98
2023-04-09,Amex,33,135,6278.1
2023-04-09,Discover,16,44,2268.33
2023-04-09,DW_APPLE_PAY,139,379,19735.57
2023-04-09,FLOW_HOSTED_CHECKOUT,11,14,2411.79
2023-04-09,GIFT_CERTIFICATE,3,7,496.54
2023-04-09,Klarna,187,590,32057.19
2023-04-09,MasterCard,168,522,27187.03
2023-04-09,PayPal,140,468,25181.21
2023-04-09,Visa,523,1514,78793.97
2023-04-10,AFTERPAY_PBI,254,802,39787.14
2023-04-10,AMAZON_PAYMENTS,17,60,3418.02
2023-04-10,Amex,24,120,6200.13
2023-04-10,Discover,11,45,1707.05
2023-04-10,DW_APPLE_PAY,113,265,16134.24
2023-04-10,FLOW_HOSTED_CHECKOUT,21,44,7239.59
2023-04-10,Klarna,168,528,28779.74
2023-04-10,MasterCard,160,518,26583.13
2023-04-10,PayPal,130,460,22092.67
2023-04-10,Visa,522,1565,82048.9
2023-04-11,AFTERPAY_PBI,221,640,31920.08
2023-04-11,AMAZON_PAYMENTS,11,34,1715.21
2023-04-11,Amex,39,135,6690.84
2023-04-11,Discover,14,47,2072.08
2023-04-11,DW_APPLE_PAY,107,284,15883.35
2023-04-11,FLOW_HOSTED_CHECKOUT,12,15,2218.14
2023-04-11,GIFT_CERTIFICATE,3,10,590.22
2023-04-11,Klarna,173,553,27518.49
2023-04-11,MasterCard,155,482,26294.19
2023-04-11,PayPal,135,452,22862.09
2023-04-11,Visa,503,1502,76655.58
2023-04-12,AFTERPAY_PBI,259,924,44741.07
2023-04-12,AMAZON_PAYMENTS,16,80,3335.99
2023-04-12,Amex,39,175,7683.16
2023-04-12,Discover,20,71,3157.36
2023-04-12,DW_APPLE_PAY,116,292,16938.65
2023-04-12,FLOW_HOSTED_CHECKOUT,13,30,5462.28
2023-04-12,GIFT_CERTIFICATE,2,3,235.32
2023-04-12,Klarna,208,726,34222.73
2023-04-12,MasterCard,202,726,36234.6
2023-04-12,PayPal,126,529,23337.21
2023-04-12,Visa,578,1829,87491.65
2023-04-13,AFTERPAY_PBI,227,766,38628.06
2023-04-13,AMAZON_PAYMENTS,14,39,2390.97
2023-04-13,Amex,25,115,6365.52
2023-04-13,Discover,9,24,1172.04
2023-04-13,DW_APPLE_PAY,105,222,15964.97
2023-04-13,FLOW_HOSTED_CHECKOUT,20,30,4904.08
2023-04-13,Klarna,140,379,21653.54
2023-04-13,MasterCard,133,402,20451.18
2023-04-13,PayPal,96,309,16721.1
2023-04-13,Visa,463,1257,61939.44
2023-04-14,AFTERPAY_PBI,254,704,39236.9
2023-04-14,AMAZON_PAYMENTS,19,65,3275.4
2023-04-14,Amex,20,62,3815
2023-04-14,Discover,10,40,2220.75
2023-04-14,DW_APPLE_PAY,121,249,15289.14
2023-04-14,FLOW_HOSTED_CHECKOUT,16,35,6946.9
2023-04-14,GIFT_CERTIFICATE,4,10,547.68
2023-04-14,Klarna,190,587,29598.58
2023-04-14,MasterCard,170,465,26283.87
2023-04-14,PayPal,131,345,19631.19
2023-04-14,Visa,557,1474,78839.83
2023-04-15,AFTERPAY_PBI,230,665,36539.56
2023-04-15,AMAZON_PAYMENTS,19,52,2978.59
2023-04-15,Amex,33,98,6603.49
2023-04-15,Discover,10,34,2073.5
2023-04-15,DW_APPLE_PAY,109,249,16456.02
2023-04-15,FLOW_HOSTED_CHECKOUT,16,37,6267.46
2023-04-15,GIFT_CERTIFICATE,3,6,225.87
2023-04-15,Klarna,178,523,30703.01
2023-04-15,MasterCard,170,473,24254.09
2023-04-15,PayPal,120,305,18203.57
2023-04-15,Visa,494,1140,65173.99
2023-04-16,AFTERPAY_PBI,260,772,44212.18
2023-04-16,AMAZON_PAYMENTS,16,42,2281.9
2023-04-16,Amex,30,107,7352.84
2023-04-16,Discover,8,21,1494.1
2023-04-16,DW_APPLE_PAY,124,299,19568.65
2023-04-16,FLOW_HOSTED_CHECKOUT,18,24,4685.2
2023-04-16,GIFT_CERTIFICATE,2,3,247.01
2023-04-16,Klarna,189,547,30474.57
2023-04-16,MasterCard,171,448,27233.31
2023-04-16,PayPal,134,444,23478.64
2023-04-16,Visa,498,1315,73768.38
2023-04-17,AFTERPAY_PBI,237,645,37145.1
2023-04-17,AMAZON_PAYMENTS,12,39,2105.23
2023-04-17,Amex,29,143,6797.12
2023-04-17,Discover,21,73,4437.08
2023-04-17,DW_APPLE_PAY,109,269,15323.35
2023-04-17,FLOW_HOSTED_CHECKOUT,18,28,5209.47
2023-04-17,Klarna,173,489,26926.54
2023-04-17,MasterCard,179,547,29546.16
2023-04-17,PayPal,146,392,23277.04
2023-04-17,Visa,452,1208,66975.04
2023-04-18,AFTERPAY_PBI,229,708,38856.78
2023-04-18,AMAZON_PAYMENTS,16,41,2410.09
2023-04-18,Amex,32,108,7215.02
2023-04-18,Discover,10,39,2511.34
2023-04-18,DW_APPLE_PAY,104,236,17233.17
2023-04-18,FLOW_HOSTED_CHECKOUT,21,35,6704.39
2023-04-18,Klarna,177,492,27884.69
2023-04-18,MasterCard,162,481,25585.7
2023-04-18,PayPal,111,357,20387.57
2023-04-18,Visa,457,1185,68670.79
2023-04-19,AFTERPAY_PBI,204,562,32692.13
2023-04-19,AMAZON_PAYMENTS,15,35,1646.66
2023-04-19,Amex,30,85,5377.22
2023-04-19,Discover,9,30,1460.93
2023-04-19,DW_APPLE_PAY,94,208,14967.53
2023-04-19,FLOW_HOSTED_CHECKOUT,20,24,3943.84
2023-04-19,GIFT_CERTIFICATE,2,4,217.63
2023-04-19,Klarna,148,418,24019.49
2023-04-19,MasterCard,124,374,19322.94
2023-04-19,PayPal,100,289,17929.43
2023-04-19,Visa,420,1051,59427.28
2023-04-20,AFTERPAY_PBI,333,1125,56103.09
2023-04-20,AMAZON_PAYMENTS,21,75,3927.79
2023-04-20,Amex,40,219,9126.14
2023-04-20,Discover,22,90,4767.8
2023-04-20,DW_APPLE_PAY,160,399,18855.13
2023-04-20,FLOW_HOSTED_CHECKOUT,22,31,5466.05
2023-04-20,GIFT_CERTIFICATE,14,86,2957.88
2023-04-20,Klarna,226,736,35726.13
2023-04-20,MasterCard,246,816,36734.01
2023-04-20,PayPal,221,808,35775.01
2023-04-20,Visa,689,2230,100396.55
2023-04-21,AFTERPAY_PBI,309,946,47270.6
2023-04-21,AMAZON_PAYMENTS,29,133,5332.22
2023-04-21,Amex,31,136,6087.66
2023-04-21,Discover,22,66,3081.95
2023-04-21,DW_APPLE_PAY,152,405,22107.04
2023-04-21,FLOW_HOSTED_CHECKOUT,27,35,6201.71
2023-04-21,GIFT_CERTIFICATE,9,53,1607.34
2023-04-21,Klarna,251,763,39262.81
2023-04-21,MasterCard,216,690,32176.52
2023-04-21,PayPal,197,672,32979.13
2023-04-21,Visa,737,2222,106474.69
2023-04-22,AFTERPAY_PBI,317,1055,51830.27
2023-04-22,AMAZON_PAYMENTS,31,98,5103.65
2023-04-22,Amex,35,124,5875.11
2023-04-22,Discover,18,83,3575.74
2023-04-22,DW_APPLE_PAY,150,432,22029.78
2023-04-22,FLOW_HOSTED_CHECKOUT,11,13,2186.57
2023-04-22,GIFT_CERTIFICATE,4,12,520.35
2023-04-22,Klarna,245,776,38688.17
2023-04-22,MasterCard,239,924,39601.22
2023-04-22,PayPal,177,530,28014.79
2023-04-22,Visa,705,2147,100844.67
2023-04-23,AFTERPAY_PBI,295,986,49381.12
2023-04-23,AMAZON_PAYMENTS,25,78,4724.52
2023-04-23,Amex,50,238,9374.71
2023-04-23,Discover,20,71,3486.69
2023-04-23,DW_APPLE_PAY,169,386,22124.2
2023-04-23,FLOW_HOSTED_CHECKOUT,18,23,4438.13
2023-04-23,GIFT_CERTIFICATE,2,6,265.3
2023-04-23,Klarna,241,773,39492.24
2023-04-23,MasterCard,245,901,43230.7
2023-04-23,PayPal,163,512,26509.75
2023-04-23,Visa,690,2199,101440.22
2023-04-24,AFTERPAY_PBI,267,775,41951.75
2023-04-24,AMAZON_PAYMENTS,19,67,4143.4
2023-04-24,Amex,35,118,6207.18
2023-04-24,Discover,20,62,3031.91
2023-04-24,DW_APPLE_PAY,137,348,20612.96
2023-04-24,FLOW_HOSTED_CHECKOUT,9,28,6586.68
2023-04-24,GIFT_CERTIFICATE,8,48,1580.39
2023-04-24,Klarna,218,615,32905.77
2023-04-24,MasterCard,198,647,30090.03
2023-04-24,PayPal,130,418,21503.31
2023-04-24,Visa,542,1535,77939.41
2023-04-25,AFTERPAY_PBI,226,687,34022.24
2023-04-25,AMAZON_PAYMENTS,21,79,3838.77
2023-04-25,Amex,29,97,6125.44
2023-04-25,Discover,8,30,1503.01
2023-04-25,DW_APPLE_PAY,131,288,16529.99
2023-04-25,FLOW_HOSTED_CHECKOUT,18,33,6097.29
2023-04-25,GIFT_CERTIFICATE,2,3,145.3
2023-04-25,Klarna,196,636,30980.6
2023-04-25,MasterCard,189,637,31247.07
2023-04-25,PayPal,141,444,23921.71
2023-04-25,Visa,528,1516,72339.02
2023-04-26,AFTERPAY_PBI,267,802,39972.23
2023-04-26,AMAZON_PAYMENTS,23,80,3781.34
2023-04-26,Amex,32,134,6609.31
2023-04-26,Discover,17,60,2633.49
2023-04-26,DW_APPLE_PAY,127,312,17177.38
2023-04-26,FLOW_HOSTED_CHECKOUT,18,22,4447.69
2023-04-26,GIFT_CERTIFICATE,4,21,658.91
2023-04-26,Klarna,214,695,34348.49
2023-04-26,MasterCard,179,515,26464.48
2023-04-26,PayPal,143,457,21830.34
2023-04-26,Visa,557,1547,76393.86
2023-04-27,AFTERPAY_PBI,306,810,45739.27
2023-04-27,AMAZON_PAYMENTS,13,36,2163.73
2023-04-27,Amex,26,73,3908.4
2023-04-27,Discover,11,42,2161.55
2023-04-27,DW_APPLE_PAY,151,327,19945.61
2023-04-27,FLOW_HOSTED_CHECKOUT,17,32,6095.76
2023-04-27,GIFT_CERTIFICATE,6,25,1185.47
2023-04-27,Klarna,210,564,32333.34
2023-04-27,MasterCard,173,446,28648.48
2023-04-27,PayPal,154,428,23708.98
2023-04-27,Visa,542,1357,77808.58
2023-04-28,AFTERPAY_PBI,306,870,48167.18
2023-04-28,AMAZON_PAYMENTS,26,60,4282.72
2023-04-28,Amex,26,77,5682.15
2023-04-28,Discover,17,55,3496
2023-04-28,DW_APPLE_PAY,133,298,17785
2023-04-28,FLOW_HOSTED_CHECKOUT,18,35,5182.64
2023-04-28,Klarna,224,650,33990.11
2023-04-28,MasterCard,192,504,28556.42
2023-04-28,PayPal,141,363,21215.9
2023-04-28,Visa,582,1539,85655.42
2023-04-29,AFTERPAY_PBI,210,642,32566.11
2023-04-29,AMAZON_PAYMENTS,21,75,4147.38
2023-04-29,Amex,23,77,3959.69
2023-04-29,Discover,12,33,2499.17
2023-04-29,DW_APPLE_PAY,134,318,20305.24
2023-04-29,FLOW_HOSTED_CHECKOUT,11,11,1964.55
2023-04-29,GIFT_CERTIFICATE,2,4,182.92
2023-04-29,Klarna,173,504,26298.01
2023-04-29,MasterCard,168,402,22598.57
2023-04-29,PayPal,131,367,18555.24
2023-04-29,Visa,495,1365,73364.99
2023-04-30,AFTERPAY_PBI,254,776,45053.66
2023-04-30,AMAZON_PAYMENTS,20,76,3052.17
2023-04-30,Amex,29,66,4966.54
2023-04-30,Discover,11,31,2152.87
2023-04-30,DW_APPLE_PAY,120,310,18816.01
2023-04-30,FLOW_HOSTED_CHECKOUT,18,34,5700.53
2023-04-30,GIFT_CERTIFICATE,5,11,554.09
2023-04-30,Klarna,194,570,32411.52
2023-04-30,MasterCard,230,658,34679.62
2023-04-30,PayPal,140,401,20798.64
2023-04-30,Visa,556,1502,80187.13
2023-05-01,AFTERPAY_PBI,220,633,34692.31
2023-05-01,AMAZON_PAYMENTS,16,60,2216.49
2023-05-01,Amex,29,96,6238.19
2023-05-01,Discover,16,57,2837
2023-05-01,DW_APPLE_PAY,119,293,18373.85
2023-05-01,FLOW_HOSTED_CHECKOUT,24,33,6632.64
2023-05-01,GIFT_CERTIFICATE,2,13,585.48
2023-05-01,Klarna,178,572,28896.22
2023-05-01,MasterCard,195,562,31684.11
2023-05-01,PayPal,137,396,20793.93
2023-05-01,Visa,562,1553,82661.82
2023-05-02,AFTERPAY_PBI,207,584,30992.97
2023-05-02,AMAZON_PAYMENTS,17,40,2681.19
2023-05-02,Amex,13,41,2468.08
2023-05-02,Discover,16,50,3245.12
2023-05-02,DW_APPLE_PAY,84,172,11854.38
2023-05-02,FLOW_HOSTED_CHECKOUT,12,37,4474.69
2023-05-02,GIFT_CERTIFICATE,5,21,596.87
2023-05-02,Klarna,144,441,23489.79
2023-05-02,MasterCard,140,350,20411.15
2023-05-02,PayPal,99,271,15667.59
2023-05-02,Visa,419,1073,60239.55
2023-05-03,AFTERPAY_PBI,223,573,34498.2
2023-05-03,AMAZON_PAYMENTS,8,17,1320.02
2023-05-03,Amex,26,83,6250.91
2023-05-03,Discover,14,33,1910.86
2023-05-03,DW_APPLE_PAY,103,231,13771.26
2023-05-03,FLOW_HOSTED_CHECKOUT,26,61,9444.85
2023-05-03,Klarna,142,431,21778.35
2023-05-03,MasterCard,145,384,22394.52
2023-05-03,PayPal,99,274,17118.99
2023-05-03,Visa,452,1099,65289.17
2023-05-04,AFTERPAY_PBI,308,1167,43193.21
2023-05-04,AMAZON_PAYMENTS,25,81,3931.05
2023-05-04,Amex,43,211,8244.53
2023-05-04,Discover,20,73,2409.34
2023-05-04,DW_APPLE_PAY,171,604,21558.37
2023-05-04,FLOW_HOSTED_CHECKOUT,20,27,3867.06
2023-05-04,GIFT_CERTIFICATE,10,104,1701.55
2023-05-04,Klarna,262,1051,36625.15
2023-05-04,MasterCard,267,1189,36625.54
2023-05-04,PayPal,226,1198,33048.97
2023-05-04,Visa,867,3605,113454.32
2023-05-05,AFTERPAY_PBI,324,1293,46280.33
2023-05-05,AMAZON_PAYMENTS,29,156,4813.18
2023-05-05,Amex,35,199,8128.26
2023-05-05,Discover,24,131,2937.18
2023-05-05,DW_APPLE_PAY,188,518,19915.01
2023-05-05,FLOW_HOSTED_CHECKOUT,11,16,2755.84
2023-05-05,GIFT_CERTIFICATE,17,184,3135.89
2023-05-05,Klarna,227,888,32988.88
2023-05-05,MasterCard,256,1042,33241.76
2023-05-05,PayPal,195,843,28515
2023-05-05,Visa,840,3615,112905.74
2023-05-06,AFTERPAY_PBI,179,507,28128.27
2023-05-06,AMAZON_PAYMENTS,12,34,2619.32
2023-05-06,Amex,20,74,4031.63
2023-05-06,Discover,9,33,1296.72
2023-05-06,DW_APPLE_PAY,76,185,11258.69
2023-05-06,FLOW_HOSTED_CHECKOUT,15,31,5327.42
2023-05-06,GIFT_CERTIFICATE,1,4,340.49
2023-05-06,Klarna,115,321,18104.04
2023-05-06,MasterCard,166,470,27043.56
2023-05-06,PayPal,94,264,15304.6
2023-05-06,Visa,421,1004,60330.2
2023-05-07,AFTERPAY_PBI,168,470,27516.19
2023-05-07,AMAZON_PAYMENTS,13,33,1762.88
2023-05-07,Amex,27,68,3672.67
2023-05-07,Discover,12,39,2270.5
2023-05-07,DW_APPLE_PAY,96,194,11880.7
2023-05-07,FLOW_HOSTED_CHECKOUT,21,37,5584.07
2023-05-07,Klarna,127,360,19777.37
2023-05-07,MasterCard,146,375,20521.58
2023-05-07,PayPal,117,307,17658.06
2023-05-07,Visa,457,1062,65969.14
2023-05-08,AFTERPAY_PBI,169,537,27169.64
2023-05-08,AMAZON_PAYMENTS,18,53,2711.56
2023-05-08,Amex,22,72,4183.51
2023-05-08,Discover,9,16,976.65
2023-05-08,DW_APPLE_PAY,110,265,17282.78
2023-05-08,FLOW_HOSTED_CHECKOUT,29,65,12043.29
2023-05-08,Klarna,140,484,22325.09
2023-05-08,MasterCard,137,359,20657.89
2023-05-08,PayPal,106,291,16183.25
2023-05-08,Visa,467,1131,65827.57
2023-05-09,AFTERPAY_PBI,158,432,24746.97
2023-05-09,AMAZON_PAYMENTS,20,45,2997.6
2023-05-09,Amex,20,63,3564.77
2023-05-09,Discover,9,17,1256.21
2023-05-09,DW_APPLE_PAY,89,208,12826.69
2023-05-09,FLOW_HOSTED_CHECKOUT,26,39,7131.15
2023-05-09,GIFT_CERTIFICATE,5,9,586.62
2023-05-09,Klarna,109,337,18602.6
2023-05-09,MasterCard,133,359,21793.63
2023-05-09,PayPal,97,303,18037.97
2023-05-09,Visa,438,1150,67668.37
2023-05-10,AFTERPAY_PBI,161,417,23267.96
2023-05-10,AMAZON_PAYMENTS,20,57,3459.12
2023-05-10,Amex,28,75,5916.75
2023-05-10,Discover,6,10,1072.8
2023-05-10,DW_APPLE_PAY,114,249,16018.85
2023-05-10,FLOW_HOSTED_CHECKOUT,19,26,4551.7
2023-05-10,GIFT_CERTIFICATE,2,2,328.66
2023-05-10,Klarna,106,309,17577.98
2023-05-10,MasterCard,152,379,24038.16
2023-05-10,PayPal,122,310,19897.66
2023-05-10,Visa,432,1058,61334.67
2023-05-11,AFTERPAY_PBI,213,553,33241.64
2023-05-11,AMAZON_PAYMENTS,10,25,2170.37
2023-05-11,Amex,29,78,4586.45
2023-05-11,Discover,20,61,3715.5
2023-05-11,DW_APPLE_PAY,93,195,11261.67
2023-05-11,FLOW_HOSTED_CHECKOUT,14,38,5949.62
