date,channel,user_type,quantity
2023-02-23,Organic Shopping,new,1
2023-02-23,Organic Social,established,43
2023-02-23,Organic Social,new,47
2023-02-23,Paid Search,(not set),4
2023-02-23,Paid Search,established,199
2023-02-23,Paid Search,new,922
2023-02-23,Paid Social,established,191
2023-02-23,Paid Social,new,313
2023-02-23,Payment Redirects,(not set),1
2023-02-23,Payment Redirects,established,26
2023-02-23,Payment Redirects,new,96
2023-02-23,Referral,established,29
2023-02-23,Referral,new,1
2023-02-23,SMS,(not set),54
2023-02-23,SMS,established,325
2023-02-23,SMS,new,623
2023-02-23,Unassigned,(not set),108
2023-02-23,Unassigned,established,36
2023-02-23,Unassigned,new,78
2023-02-24,Affiliates,(not set),8
2023-02-24,Affiliates,established,121
2023-02-24,Affiliates,new,387
2023-02-24,Direct,(not set),35
2023-02-24,Direct,established,233
2023-02-24,Direct,new,1354
2023-02-24,Display,new,4
2023-02-24,Email,(not set),70
2023-02-24,Email,established,514
2023-02-24,Email,new,781
2023-02-24,Organic Search,(not set),1
2023-02-24,Organic Search,established,94
2023-02-24,Organic Search,new,297
2023-02-24,Organic Shopping,new,2
2023-02-24,Organic Social,established,7
2023-02-24,Organic Social,new,15
2023-02-24,Paid Search,(not set),7
2023-02-24,Paid Search,established,203
2023-02-24,Paid Search,new,909
2023-02-24,Paid Social,(not set),8
2023-02-24,Paid Social,established,136
2023-02-24,Paid Social,new,268
2023-02-24,Payment Redirects,(not set),1
2023-02-24,Payment Redirects,established,51
2023-02-24,Payment Redirects,new,92
2023-02-24,Referral,established,7
2023-02-24,Referral,new,1
2023-02-24,SMS,(not set),60
2023-02-24,SMS,established,305
2023-02-24,SMS,new,525
2023-02-24,Unassigned,(not set),133
2023-02-24,Unassigned,established,9
2023-02-24,Unassigned,new,56
2023-02-25,Affiliates,(not set),27
2023-02-25,Affiliates,established,77
2023-02-25,Affiliates,new,313
2023-02-25,Direct,(not set),25
2023-02-25,Direct,established,183
2023-02-25,Direct,new,1013
2023-02-25,Email,(not set),86
2023-02-25,Email,established,381
2023-02-25,Email,new,731
2023-02-25,Organic Search,established,28
2023-02-25,Organic Search,new,263
2023-02-25,Organic Shopping,new,2
2023-02-25,Organic Social,established,12
2023-02-25,Organic Social,new,14
2023-02-25,Paid Search,(not set),3
2023-02-25,Paid Search,established,169
2023-02-25,Paid Search,new,683
2023-02-25,Paid Social,(not set),8
2023-02-25,Paid Social,established,136
2023-02-25,Paid Social,new,283
2023-02-25,Payment Redirects,(not set),5
2023-02-25,Payment Redirects,established,56
2023-02-25,Payment Redirects,new,247
2023-02-25,Referral,established,4
2023-02-25,Referral,new,1
2023-02-25,SMS,(not set),99
2023-02-25,SMS,established,354
2023-02-25,SMS,new,559
2023-02-25,Unassigned,(not set),125
2023-02-25,Unassigned,established,25
2023-02-25,Unassigned,new,54
2023-02-26,Affiliates,(not set),8
2023-02-26,Affiliates,established,119
2023-02-26,Affiliates,new,324
2023-02-26,Direct,(not set),35
2023-02-26,Direct,established,168
2023-02-26,Direct,new,1029
2023-02-26,Email,(not set),105
2023-02-26,Email,established,315
2023-02-26,Email,new,625
2023-02-26,Organic Search,established,36
2023-02-26,Organic Search,new,306
2023-02-26,Organic Shopping,established,1
2023-02-26,Organic Social,established,24
2023-02-26,Organic Social,new,29
2023-02-26,Paid Search,(not set),6
2023-02-26,Paid Search,established,195
2023-02-26,Paid Search,new,838
2023-02-26,Paid Social,(not set),5
2023-02-26,Paid Social,established,141
2023-02-26,Paid Social,new,337
2023-02-26,Payment Redirects,(not set),7
2023-02-26,Payment Redirects,established,21
2023-02-26,Payment Redirects,new,71
2023-02-26,Referral,new,3
2023-02-26,SMS,(not set),57
2023-02-26,SMS,established,264
2023-02-26,SMS,new,624
2023-02-26,Unassigned,(not set),118
2023-02-26,Unassigned,established,36
2023-02-26,Unassigned,new,50
2023-02-27,Affiliates,(not set),5
2023-02-27,Affiliates,established,105
2023-02-27,Affiliates,new,241
2023-02-27,Direct,(not set),18
2023-02-27,Direct,established,142
2023-02-27,Direct,new,957
2023-02-27,Email,(not set),71
2023-02-27,Email,established,228
2023-02-27,Email,new,515
2023-02-27,Organic Search,established,71
2023-02-27,Organic Search,new,167
2023-02-27,Organic Shopping,new,1
2023-02-27,Organic Social,(not set),3
2023-02-27,Organic Social,established,30
2023-02-27,Organic Social,new,10
2023-02-27,Paid Search,(not set),7
2023-02-27,Paid Search,established,212
2023-02-27,Paid Search,new,795
2023-02-27,Paid Social,(not set),1
2023-02-27,Paid Social,established,126
2023-02-27,Paid Social,new,245
2023-02-27,Payment Redirects,(not set),5
2023-02-27,Payment Redirects,established,14
2023-02-27,Payment Redirects,new,36
2023-02-27,Referral,established,5
2023-02-27,Referral,new,1
2023-02-27,SMS,(not set),57
2023-02-27,SMS,established,242
2023-02-27,SMS,new,537
2023-02-27,Unassigned,(not set),114
2023-02-27,Unassigned,established,26
2023-02-27,Unassigned,new,36
2023-02-28,Affiliates,(not set),6
2023-02-28,Affiliates,established,84
2023-02-28,Affiliates,new,350
2023-02-28,Direct,(not set),30
2023-02-28,Direct,established,191
2023-02-28,Direct,new,768
2023-02-28,Email,(not set),50
2023-02-28,Email,established,300
2023-02-28,Email,new,548
2023-02-28,Organic Search,(not set),2
2023-02-28,Organic Search,established,41
2023-02-28,Organic Search,new,200
2023-02-28,Organic Social,established,17
2023-02-28,Organic Social,new,35
2023-02-28,Paid Search,(not set),34
2023-02-28,Paid Search,established,168
2023-02-28,Paid Search,new,734
2023-02-28,Paid Social,established,137
2023-02-28,Paid Social,new,249
2023-02-28,Payment Redirects,(not set),5
2023-02-28,Payment Redirects,established,46
2023-02-28,Payment Redirects,new,67
2023-02-28,Referral,established,2
2023-02-28,Referral,new,7
2023-02-28,SMS,(not set),64
2023-02-28,SMS,established,260
2023-02-28,SMS,new,513
2023-02-28,Unassigned,(not set),117
2023-02-28,Unassigned,established,26
2023-02-28,Unassigned,new,34
2023-03-01,Affiliates,(not set),3
2023-03-01,Affiliates,established,185
2023-03-01,Affiliates,new,392
2023-03-01,Direct,(not set),3
2023-03-01,Direct,established,177
2023-03-01,Direct,new,889
2023-03-01,Email,(not set),59
2023-03-01,Email,established,330
2023-03-01,Email,new,564
2023-03-01,Organic Search,established,93
2023-03-01,Organic Search,new,281
2023-03-01,Organic Shopping,established,1
2023-03-01,Organic Shopping,new,6
2023-03-01,Organic Social,established,46
2023-03-01,Organic Social,new,25
2023-03-01,Paid Search,(not set),1
2023-03-01,Paid Search,established,227
2023-03-01,Paid Search,new,841
2023-03-01,Paid Social,established,134
2023-03-01,Paid Social,new,230
2023-03-01,Payment Redirects,(not set),12
2023-03-01,Payment Redirects,established,90
2023-03-01,Payment Redirects,new,75
2023-03-01,Referral,new,5
2023-03-01,SMS,(not set),88
2023-03-01,SMS,established,289
2023-03-01,SMS,new,538
2023-03-01,Unassigned,(not set),108
2023-03-01,Unassigned,established,20
2023-03-01,Unassigned,new,34
2023-03-02,Affiliates,(not set),7
2023-03-02,Affiliates,established,104
2023-03-02,Affiliates,new,185
2023-03-02,Direct,(not set),25
2023-03-02,Direct,established,177
2023-03-02,Direct,new,861
2023-03-02,Email,(not set),53
2023-03-02,Email,established,234
2023-03-02,Email,new,431
2023-03-02,Organic Search,(not set),1
2023-03-02,Organic Search,established,58
2023-03-02,Organic Search,new,155
2023-03-02,Organic Social,established,14
2023-03-02,Organic Social,new,25
2023-03-02,Paid Search,(not set),4
2023-03-02,Paid Search,established,210
2023-03-02,Paid Search,new,817
2023-03-02,Paid Social,(not set),9
2023-03-02,Paid Social,established,132
2023-03-02,Paid Social,new,241
2023-03-02,Payment Redirects,established,31
2023-03-02,Payment Redirects,new,71
2023-03-02,Referral,new,5
2023-03-02,SMS,(not set),40
2023-03-02,SMS,established,210
2023-03-02,SMS,new,367
2023-03-02,Unassigned,(not set),58
2023-03-02,Unassigned,established,24
2023-03-02,Unassigned,new,31
2023-03-03,Affiliates,(not set),16
2023-03-03,Affiliates,established,167
2023-03-03,Affiliates,new,373
2023-03-03,Direct,(not set),23
2023-03-03,Direct,established,236
2023-03-03,Direct,new,1103
2023-03-03,Display,established,5
2023-03-03,Display,new,1
2023-03-03,Email,(not set),42
2023-03-03,Email,established,681
2023-03-03,Email,new,907
2023-03-03,Organic Search,(not set),8
2023-03-03,Organic Search,established,81
2023-03-03,Organic Search,new,250
2023-03-03,Organic Shopping,new,1
2023-03-03,Organic Social,established,12
2023-03-03,Organic Social,new,20
2023-03-03,Paid Search,(not set),7
2023-03-03,Paid Search,established,230
2023-03-03,Paid Search,new,904
2023-03-03,Paid Social,established,156
2023-03-03,Paid Social,new,289
2023-03-03,Payment Redirects,established,40
2023-03-03,Payment Redirects,new,74
2023-03-03,Referral,established,3
2023-03-03,SMS,(not set),118
2023-03-03,SMS,established,540
2023-03-03,SMS,new,869
2023-03-03,Unassigned,(not set),148
2023-03-03,Unassigned,established,67
2023-03-03,Unassigned,new,23
2023-03-04,Affiliates,(not set),18
2023-03-04,Affiliates,established,269
2023-03-04,Affiliates,new,365
2023-03-04,Direct,(not set),22
2023-03-04,Direct,established,244
2023-03-04,Direct,new,1320
2023-03-04,Email,(not set),105
2023-03-04,Email,established,574
2023-03-04,Email,new,1004
2023-03-04,Organic Search,established,74
2023-03-04,Organic Search,new,228
2023-03-04,Organic Shopping,new,1
2023-03-04,Organic Social,established,5
2023-03-04,Organic Social,new,16
2023-03-04,Paid Search,(not set),17
2023-03-04,Paid Search,established,280
2023-03-04,Paid Search,new,960
2023-03-04,Paid Social,(not set),2
2023-03-04,Paid Social,established,129
2023-03-04,Paid Social,new,210
2023-03-04,Payment Redirects,(not set),11
2023-03-04,Payment Redirects,established,46
2023-03-04,Payment Redirects,new,76
2023-03-04,Referral,(not set),3
2023-03-04,Referral,established,4
2023-03-04,Referral,new,11
2023-03-04,SMS,(not set),113
2023-03-04,SMS,established,517
2023-03-04,SMS,new,986
2023-03-04,Unassigned,(not set),134
2023-03-04,Unassigned,established,37
2023-03-04,Unassigned,new,39
2023-03-05,Affiliates,(not set),3
2023-03-05,Affiliates,established,77
2023-03-05,Affiliates,new,219
2023-03-05,Direct,(not set),35
2023-03-05,Direct,established,187
2023-03-05,Direct,new,1043
2023-03-05,Email,(not set),85
2023-03-05,Email,established,255
2023-03-05,Email,new,449
2023-03-05,Organic Search,established,63
2023-03-05,Organic Search,new,190
2023-03-05,Organic Shopping,new,10
2023-03-05,Organic Social,established,12
2023-03-05,Organic Social,new,16
2023-03-05,Paid Search,(not set),9
2023-03-05,Paid Search,established,156
2023-03-05,Paid Search,new,895
2023-03-05,Paid Social,(not set),2
2023-03-05,Paid Social,established,138
2023-03-05,Paid Social,new,182
2023-03-05,Payment Redirects,(not set),5
2023-03-05,Payment Redirects,established,37
2023-03-05,Payment Redirects,new,44
2023-03-05,Referral,new,6
2023-03-05,SMS,(not set),57
2023-03-05,SMS,established,203
2023-03-05,SMS,new,483
2023-03-05,Unassigned,(not set),99
2023-03-05,Unassigned,established,9
2023-03-05,Unassigned,new,24
2023-03-06,Affiliates,(not set),9
2023-03-06,Affiliates,established,58
2023-03-06,Affiliates,new,241
2023-03-06,Direct,(not set),11
2023-03-06,Direct,established,128
2023-03-06,Direct,new,733
2023-03-06,Display,established,5
2023-03-06,Email,(not set),50
2023-03-06,Email,established,163
2023-03-06,Email,new,346
2023-03-06,Organic Search,(not set),2
2023-03-06,Organic Search,established,44
2023-03-06,Organic Search,new,136
2023-03-06,Organic Shopping,new,11
2023-03-06,Organic Social,established,16
2023-03-06,Organic Social,new,23
2023-03-06,Paid Search,(not set),12
2023-03-06,Paid Search,established,168
2023-03-06,Paid Search,new,618
2023-03-06,Paid Social,established,105
2023-03-06,Paid Social,new,177
2023-03-06,Payment Redirects,(not set),12
2023-03-06,Payment Redirects,established,16
2023-03-06,Payment Redirects,new,49
2023-03-06,Referral,established,2
2023-03-06,Referral,new,5
2023-03-06,SMS,(not set),68
2023-03-06,SMS,established,169
2023-03-06,SMS,new,294
2023-03-06,Unassigned,(not set),26
2023-03-06,Unassigned,established,7
2023-03-06,Unassigned,new,18
2023-03-07,Affiliates,(not set),2
2023-03-07,Affiliates,established,78
2023-03-07,Affiliates,new,161
2023-03-07,Direct,(not set),12
2023-03-07,Direct,established,157
2023-03-07,Direct,new,788
2023-03-07,Email,(not set),44
2023-03-07,Email,established,261
2023-03-07,Email,new,475
2023-03-07,Organic Search,(not set),5
2023-03-07,Organic Search,established,36
2023-03-07,Organic Search,new,201
2023-03-07,Organic Shopping,new,1
2023-03-07,Organic Social,established,6
2023-03-07,Organic Social,new,36
2023-03-07,Paid Search,(not set),14
2023-03-07,Paid Search,established,180
2023-03-07,Paid Search,new,744
2023-03-07,Paid Social,established,112
2023-03-07,Paid Social,new,164
2023-03-07,Payment Redirects,(not set),1
2023-03-07,Payment Redirects,established,38
2023-03-07,Payment Redirects,new,46
2023-03-07,Referral,new,1
2023-03-07,SMS,(not set),36
2023-03-07,SMS,established,138
2023-03-07,SMS,new,264
2023-03-07,Unassigned,(not set),65
2023-03-07,Unassigned,established,14
2023-03-07,Unassigned,new,30
2023-03-08,Affiliates,(not set),2
2023-03-08,Affiliates,established,164
2023-03-08,Affiliates,new,293
2023-03-08,Direct,(not set),19
2023-03-08,Direct,established,320
2023-03-08,Direct,new,1113
2023-03-08,Display,established,1
2023-03-08,Email,(not set),54
2023-03-08,Email,established,373
2023-03-08,Email,new,664
2023-03-08,Organic Search,established,32
2023-03-08,Organic Search,new,231
2023-03-08,Organic Shopping,established,1
2023-03-08,Organic Social,established,9
2023-03-08,Organic Social,new,28
2023-03-08,Paid Search,(not set),20
2023-03-08,Paid Search,established,259
2023-03-08,Paid Search,new,848
2023-03-08,Paid Social,established,162
2023-03-08,Paid Social,new,221
2023-03-08,Payment Redirects,(not set),17
2023-03-08,Payment Redirects,established,17
2023-03-08,Payment Redirects,new,59
2023-03-08,Referral,established,3
2023-03-08,Referral,new,1
2023-03-08,SMS,(not set),70
2023-03-08,SMS,established,432
2023-03-08,SMS,new,505
2023-03-08,Unassigned,(not set),57
2023-03-08,Unassigned,established,17
2023-03-08,Unassigned,new,55
2023-03-09,Affiliates,established,123
2023-03-09,Affiliates,new,360
2023-03-09,Direct,(not set),24
2023-03-09,Direct,established,305
2023-03-09,Direct,new,1156
2023-03-09,Email,(not set),61
2023-03-09,Email,established,430
2023-03-09,Email,new,637
2023-03-09,Organic Search,(not set),15
2023-03-09,Organic Search,established,76
2023-03-09,Organic Search,new,252
2023-03-09,Organic Shopping,new,2
2023-03-09,Organic Social,established,16
2023-03-09,Organic Social,new,19
2023-03-09,Paid Search,(not set),12
2023-03-09,Paid Search,established,241
2023-03-09,Paid Search,new,922
2023-03-09,Paid Social,established,180
2023-03-09,Paid Social,new,207
2023-03-09,Payment Redirects,(not set),3
2023-03-09,Payment Redirects,established,40
2023-03-09,Payment Redirects,new,57
2023-03-09,Referral,established,3
2023-03-09,Referral,new,1
2023-03-09,SMS,(not set),58
2023-03-09,SMS,established,313
2023-03-09,SMS,new,501
2023-03-09,Unassigned,(not set),52
2023-03-09,Unassigned,established,40
2023-03-09,Unassigned,new,55
2023-03-10,Affiliates,(not set),2
2023-03-10,Affiliates,established,195
2023-03-10,Affiliates,new,299
2023-03-10,Direct,(not set),42
2023-03-10,Direct,established,215
2023-03-10,Direct,new,1068
2023-03-10,Email,(not set),76
2023-03-10,Email,established,432
2023-03-10,Email,new,732
2023-03-10,Organic Search,established,106
2023-03-10,Organic Search,new,243
2023-03-10,Organic Shopping,new,1
2023-03-10,Organic Social,established,23
2023-03-10,Organic Social,new,71
2023-03-10,Paid Search,(not set),11
2023-03-10,Paid Search,established,287
2023-03-10,Paid Search,new,792
2023-03-10,Paid Social,established,134
2023-03-10,Paid Social,new,251
2023-03-10,Payment Redirects,(not set),16
2023-03-10,Payment Redirects,established,46
2023-03-10,Payment Redirects,new,101
2023-03-10,Referral,established,3
2023-03-10,Referral,new,4
2023-03-10,SMS,(not set),58
2023-03-10,SMS,established,302
2023-03-10,SMS,new,472
2023-03-10,Unassigned,(not set),77
2023-03-10,Unassigned,established,42
2023-03-10,Unassigned,new,39
2023-03-11,Affiliates,(not set),3
2023-03-11,Affiliates,established,122
2023-03-11,Affiliates,new,280
2023-03-11,Direct,(not set),22
2023-03-11,Direct,established,228
2023-03-11,Direct,new,904
2023-03-11,Display,established,2
2023-03-11,Email,(not set),38
2023-03-11,Email,established,329
2023-03-11,Email,new,630
2023-03-11,Organic Search,(not set),3
2023-03-11,Organic Search,established,85
2023-03-11,Organic Search,new,226
2023-03-11,Organic Shopping,new,1
2023-03-11,Organic Social,(not set),5
2023-03-11,Organic Social,established,22
2023-03-11,Organic Social,new,37
2023-03-11,Paid Search,(not set),15
2023-03-11,Paid Search,established,153
2023-03-11,Paid Search,new,811
2023-03-11,Paid Social,(not set),4
2023-03-11,Paid Social,established,157
2023-03-11,Paid Social,new,270
2023-03-11,Payment Redirects,(not set),10
2023-03-11,Payment Redirects,established,56
2023-03-11,Payment Redirects,new,70
2023-03-11,Referral,established,1
2023-03-11,Referral,new,1
2023-03-11,SMS,(not set),53
2023-03-11,SMS,established,244
2023-03-11,SMS,new,442
2023-03-11,Unassigned,(not set),69
2023-03-11,Unassigned,established,26
2023-03-11,Unassigned,new,38
2023-03-12,Affiliates,(not set),4
2023-03-12,Affiliates,established,138
