date,channel,platform,quantity
2023-03-14,Direct,web,1051
2023-03-14,Email,web,823
2023-03-14,Organic Search,Android,16
2023-03-14,Organic Search,web,219
2023-03-14,Organic Shopping,web,4
2023-03-14,Organic Social,web,42
2023-03-14,Paid Search,Android,10
2023-03-14,Paid Search,iOS,9
2023-03-14,Paid Search,web,915
2023-03-14,Paid Social,web,311
2023-03-14,Payment Redirects,web,91
2023-03-14,Referral,web,10
2023-03-14,SMS,web,784
2023-03-14,Unassigned,iOS,10
2023-03-14,Unassigned,web,144
2023-03-15,Affiliates,web,395
2023-03-15,Direct,Android,14
2023-03-15,Direct,iOS,316
2023-03-15,Direct,web,1017
2023-03-15,Email,web,1165
2023-03-15,Organic Search,Android,13
2023-03-15,Organic Search,web,339
2023-03-15,Organic Shopping,web,5
2023-03-15,Organic Social,Android,4
2023-03-15,Organic Social,web,85
2023-03-15,Paid Search,Android,21
2023-03-15,Paid Search,iOS,4
2023-03-15,Paid Search,web,1143
2023-03-15,Paid Social,web,400
2023-03-15,Payment Redirects,web,123
2023-03-15,Referral,web,22
2023-03-15,SMS,web,938
2023-03-15,Unassigned,iOS,6
2023-03-15,Unassigned,web,130
2023-03-16,Affiliates,web,289
2023-03-16,Direct,Android,10
2023-03-16,Direct,iOS,169
2023-03-16,Direct,web,705
2023-03-16,Email,web,561
2023-03-16,Organic Search,Android,11
2023-03-16,Organic Search,web,245
2023-03-16,Organic Shopping,web,6
2023-03-16,Organic Social,web,17
2023-03-16,Paid Search,Android,16
2023-03-16,Paid Search,iOS,4
2023-03-16,Paid Search,web,660
2023-03-16,Paid Social,web,254
2023-03-16,Payment Redirects,web,68
2023-03-16,Referral,web,7
2023-03-16,SMS,web,471
2023-03-16,Unassigned,iOS,3
2023-03-16,Unassigned,web,124
2023-03-17,Affiliates,web,305
2023-03-17,Direct,Android,1
2023-03-17,Direct,iOS,198
2023-03-17,Direct,web,745
2023-03-17,Display,web,4
2023-03-17,Email,web,530
2023-03-17,Organic Search,Android,15
2023-03-17,Organic Search,web,174
2023-03-17,Organic Shopping,web,2
2023-03-17,Organic Social,web,28
2023-03-17,Paid Search,Android,35
2023-03-17,Paid Search,iOS,8
2023-03-17,Paid Search,web,722
2023-03-17,Paid Social,web,287
2023-03-17,Payment Redirects,web,75
2023-03-17,Referral,web,5
2023-03-17,SMS,web,618
2023-03-17,Unassigned,Android,15
2023-03-17,Unassigned,web,146
2023-03-18,Affiliates,web,417
2023-03-18,Direct,Android,17
2023-03-18,Direct,iOS,248
2023-03-18,Direct,web,772
2023-03-18,Email,iOS,2
2023-03-18,Email,web,1020
2023-03-18,Organic Search,Android,7
2023-03-18,Organic Search,web,134
2023-03-18,Organic Shopping,web,5
2023-03-18,Organic Social,Android,2
2023-03-18,Organic Social,web,4
2023-03-18,Paid Search,Android,34
2023-03-18,Paid Search,iOS,16
2023-03-18,Paid Search,web,937
2023-03-18,Paid Social,web,294
2023-03-18,Payment Redirects,web,124
2023-03-18,Referral,web,2
2023-03-18,SMS,web,1037
2023-03-18,Unassigned,web,233
2023-03-19,Affiliates,web,558
2023-03-19,Direct,Android,6
2023-03-19,Direct,iOS,299
2023-03-19,Direct,web,1029
2023-03-19,Display,web,5
2023-03-19,Email,iOS,2
2023-03-19,Email,web,1035
2023-03-19,Organic Search,Android,22
2023-03-19,Organic Search,web,296
2023-03-19,Organic Shopping,web,5
2023-03-19,Organic Social,web,35
2023-03-19,Paid Search,Android,9
2023-03-19,Paid Search,iOS,3
2023-03-19,Paid Search,web,1046
2023-03-19,Paid Social,web,350
2023-03-19,Paid Video,web,1
2023-03-19,Payment Redirects,web,122
2023-03-19,Referral,web,3
2023-03-19,SMS,web,1009
2023-03-19,Unassigned,iOS,1
2023-03-19,Unassigned,web,227
2023-03-20,Affiliates,web,331
2023-03-20,Direct,Android,11
2023-03-20,Direct,iOS,145
2023-03-20,Direct,web,692
2023-03-20,Display,web,3
2023-03-20,Email,web,509
2023-03-20,Organic Search,Android,10
2023-03-20,Organic Search,web,138
2023-03-20,Organic Shopping,web,3
2023-03-20,Organic Social,web,30
2023-03-20,Paid Search,Android,10
2023-03-20,Paid Search,iOS,12
2023-03-20,Paid Search,web,662
2023-03-20,Paid Social,web,238
2023-03-20,Payment Redirects,web,65
2023-03-20,SMS,web,403
2023-03-20,Unassigned,iOS,2
2023-03-20,Unassigned,web,87
2023-03-21,Affiliates,web,238
2023-03-21,Direct,iOS,211
2023-03-21,Direct,web,715
2023-03-21,Email,iOS,4
2023-03-21,Email,web,583
2023-03-21,Organic Search,Android,6
2023-03-21,Organic Search,web,144
2023-03-21,Organic Shopping,web,3
2023-03-21,Organic Social,web,32
2023-03-21,Paid Search,Android,10
2023-03-21,Paid Search,iOS,14
2023-03-21,Paid Search,web,695
2023-03-21,Paid Social,web,231
2023-03-21,Payment Redirects,web,131
2023-03-21,Referral,web,6
2023-03-21,SMS,web,572
2023-03-21,Unassigned,web,86
2023-03-22,Affiliates,web,365
2023-03-22,Direct,Android,5
2023-03-22,Direct,iOS,247
2023-03-22,Direct,web,743
2023-03-22,Email,web,1081
2023-03-22,Organic Search,Android,6
2023-03-22,Organic Search,web,171
2023-03-22,Organic Social,web,28
2023-03-22,Paid Search,Android,4
2023-03-22,Paid Search,iOS,7
2023-03-22,Paid Search,web,704
2023-03-22,Paid Social,web,241
2023-03-22,Payment Redirects,web,91
2023-03-22,Referral,web,1
2023-03-22,SMS,web,1304
2023-03-22,Unassigned,iOS,6
2023-03-22,Unassigned,web,178
2023-03-23,Affiliates,web,598
2023-03-23,Direct,Android,13
2023-03-23,Direct,iOS,297
2023-03-23,Direct,web,946
2023-03-23,Email,Android,4
2023-03-23,Email,iOS,4
2023-03-23,Email,web,1160
2023-03-23,Organic Search,Android,29
2023-03-23,Organic Search,web,299
2023-03-23,Organic Shopping,web,5
2023-03-23,Organic Social,web,174
2023-03-23,Paid Search,Android,18
2023-03-23,Paid Search,iOS,4
2023-03-23,Paid Search,web,767
2023-03-23,Paid Social,web,296
2023-03-23,Payment Redirects,web,140
2023-03-23,Referral,web,13
2023-03-23,SMS,web,1333
2023-03-23,Unassigned,iOS,1
2023-03-23,Unassigned,web,126
2023-03-24,Affiliates,web,457
2023-03-24,Direct,Android,3
2023-03-24,Direct,iOS,257
2023-03-24,Direct,web,977
2023-03-24,Email,web,1234
2023-03-24,Organic Search,Android,2
2023-03-24,Organic Search,web,343
2023-03-24,Organic Shopping,web,2
2023-03-24,Organic Social,Android,1
2023-03-24,Organic Social,web,55
2023-03-24,Paid Search,Android,32
2023-03-24,Paid Search,iOS,24
2023-03-24,Paid Search,web,853
2023-03-24,Paid Social,web,294
2023-03-24,Payment Redirects,web,100
2023-03-24,Referral,web,2
2023-03-24,SMS,web,1158
2023-03-24,Unassigned,Android,4
2023-03-24,Unassigned,web,127
2023-03-25,Affiliates,web,415
2023-03-25,Direct,Android,5
2023-03-25,Direct,iOS,167
2023-03-25,Direct,web,804
2023-03-25,Email,web,863
2023-03-25,Organic Search,Android,10
2023-03-25,Organic Search,web,268
2023-03-25,Organic Social,Android,6
2023-03-25,Organic Social,web,35
2023-03-25,Paid Search,Android,23
2023-03-25,Paid Search,iOS,4
2023-03-25,Paid Search,web,771
2023-03-25,Paid Social,web,206
2023-03-25,Payment Redirects,web,65
2023-03-25,Referral,web,2
2023-03-25,SMS,web,593
2023-03-25,Unassigned,iOS,1
2023-03-25,Unassigned,web,132
2023-03-26,Affiliates,web,459
2023-03-26,Direct,Android,10
2023-03-26,Direct,iOS,275
2023-03-26,Direct,web,938
2023-03-26,Email,web,1210
2023-03-26,Organic Search,Android,17
2023-03-26,Organic Search,web,173
2023-03-26,Organic Shopping,web,1
2023-03-26,Organic Social,web,22
2023-03-26,Paid Search,Android,25
2023-03-26,Paid Search,iOS,5
2023-03-26,Paid Search,web,896
2023-03-26,Paid Social,web,278
2023-03-26,Payment Redirects,web,105
2023-03-26,Referral,web,19
2023-03-26,SMS,web,1305
2023-03-26,Unassigned,iOS,2
2023-03-26,Unassigned,web,144
2023-03-27,Affiliates,web,413
2023-03-27,Direct,Android,5
2023-03-27,Direct,iOS,231
2023-03-27,Direct,web,950
2023-03-27,Email,iOS,2
2023-03-27,Email,web,1364
2023-03-27,Organic Search,Android,20
2023-03-27,Organic Search,web,279
2023-03-27,Organic Shopping,web,6
2023-03-27,Organic Social,web,50
2023-03-27,Paid Search,Android,11
2023-03-27,Paid Search,iOS,17
2023-03-27,Paid Search,web,771
2023-03-27,Paid Social,web,278
2023-03-27,Payment Redirects,web,117
2023-03-27,Referral,web,13
2023-03-27,SMS,web,1176
2023-03-27,Unassigned,Android,9
2023-03-27,Unassigned,web,113
2023-03-28,Affiliates,web,344
2023-03-28,Direct,Android,9
2023-03-28,Direct,iOS,242
2023-03-28,Direct,web,977
2023-03-28,Display,web,2
2023-03-28,Email,web,1115
2023-03-28,Organic Search,Android,6
2023-03-28,Organic Search,web,206
2023-03-28,Organic Shopping,web,3
2023-03-28,Organic Social,web,27
2023-03-28,Paid Search,Android,25
2023-03-28,Paid Search,iOS,9
2023-03-28,Paid Search,web,898
2023-03-28,Paid Social,web,178
2023-03-28,Payment Redirects,web,107
2023-03-28,Referral,web,5
2023-03-28,SMS,web,1294
2023-03-28,Unassigned,iOS,5
2023-03-28,Unassigned,web,87
2023-03-29,Affiliates,web,285
2023-03-29,Direct,Android,4
2023-03-29,Direct,iOS,161
2023-03-29,Direct,web,656
2023-03-29,Email,iOS,3
2023-03-29,Email,web,695
2023-03-29,Organic Search,Android,16
2023-03-29,Organic Search,web,264
2023-03-29,Organic Social,web,38
2023-03-29,Paid Search,Android,25
2023-03-29,Paid Search,iOS,11
2023-03-29,Paid Search,web,703
2023-03-29,Paid Social,web,185
2023-03-29,Payment Redirects,web,83
2023-03-29,Referral,web,13
2023-03-29,SMS,web,695
2023-03-29,Unassigned,Android,1
2023-03-29,Unassigned,iOS,1
2023-03-29,Unassigned,web,122
2023-03-30,Affiliates,web,356
2023-03-30,Direct,Android,2
2023-03-30,Direct,iOS,182
2023-03-30,Direct,web,625
2023-03-30,Display,web,2
2023-03-30,Email,web,720
2023-03-30,Organic Search,Android,4
2023-03-30,Organic Search,web,304
2023-03-30,Organic Social,web,35
2023-03-30,Paid Search,Android,38
2023-03-30,Paid Search,iOS,10
2023-03-30,Paid Search,web,757
2023-03-30,Paid Social,web,228
2023-03-30,Payment Redirects,web,95
2023-03-30,Referral,web,21
2023-03-30,SMS,web,707
2023-03-30,Unassigned,iOS,1
2023-03-30,Unassigned,web,78
2023-03-31,Affiliates,web,696
2023-03-31,Direct,Android,12
2023-03-31,Direct,iOS,538
2023-03-31,Direct,web,1592
2023-03-31,Email,web,2381
2023-03-31,Organic Search,Android,19
2023-03-31,Organic Search,web,401
2023-03-31,Organic Shopping,web,3
2023-03-31,Organic Social,web,75
2023-03-31,Paid Search,Android,75
2023-03-31,Paid Search,iOS,9
2023-03-31,Paid Search,web,1223
2023-03-31,Paid Social,web,299
2023-03-31,Payment Redirects,web,147
2023-03-31,Referral,web,8
2023-03-31,SMS,web,3121
2023-03-31,Unassigned,iOS,2
2023-03-31,Unassigned,web,387
2023-04-01,Affiliates,web,685
2023-04-01,Direct,Android,15
2023-04-01,Direct,iOS,462
2023-04-01,Direct,web,1576
2023-04-01,Email,web,2461
2023-04-01,Organic Search,Android,41
2023-04-01,Organic Search,web,320
2023-04-01,Organic Shopping,web,3
2023-04-01,Organic Social,Android,5
2023-04-01,Organic Social,web,51
2023-04-01,Paid Search,Android,54
2023-04-01,Paid Search,iOS,55
2023-04-01,Paid Search,web,1022
2023-04-01,Paid Social,web,289
2023-04-01,Payment Redirects,web,122
2023-04-01,Referral,web,18
2023-04-01,SMS,web,1428
2023-04-01,Unassigned,iOS,15
2023-04-01,Unassigned,web,362
2023-04-02,Affiliates,web,271
2023-04-02,Direct,Android,11
2023-04-02,Direct,iOS,215
2023-04-02,Direct,web,833
2023-04-02,Email,web,625
2023-04-02,Organic Search,Android,9
2023-04-02,Organic Search,web,224
2023-04-02,Organic Shopping,web,1
2023-04-02,Organic Social,Android,1
2023-04-02,Organic Social,web,25
2023-04-02,Paid Search,Android,17
2023-04-02,Paid Search,iOS,5
2023-04-02,Paid Search,web,846
2023-04-02,Paid Social,web,261
2023-04-02,Payment Redirects,web,120
2023-04-02,Referral,web,5
2023-04-02,SMS,web,648
2023-04-02,Unassigned,iOS,5
2023-04-02,Unassigned,web,114
2023-04-03,Affiliates,web,253
2023-04-03,Direct,Android,3
2023-04-03,Direct,iOS,183
2023-04-03,Direct,web,617
2023-04-03,Email,iOS,8
2023-04-03,Email,web,483
2023-04-03,Organic Search,Android,7
2023-04-03,Organic Search,web,150
2023-04-03,Organic Shopping,web,12
2023-04-03,Organic Social,web,36
2023-04-03,Paid Search,Android,23
2023-04-03,Paid Search,iOS,11
2023-04-03,Paid Search,web,709
2023-04-03,Paid Social,web,204
2023-04-03,Payment Redirects,web,73
2023-04-03,Referral,web,2
2023-04-03,SMS,web,539
2023-04-03,Unassigned,iOS,1
2023-04-03,Unassigned,web,95
2023-04-04,Affiliates,web,261
2023-04-04,Direct,Android,4
2023-04-04,Direct,iOS,150
2023-04-04,Direct,web,687
2023-04-04,Email,web,505
2023-04-04,Organic Search,Android,9
2023-04-04,Organic Search,web,174
2023-04-04,Organic Shopping,web,16
2023-04-04,Organic Social,web,27
2023-04-04,Paid Search,Android,18
2023-04-04,Paid Search,iOS,15
2023-04-04,Paid Search,web,624
2023-04-04,Paid Social,web,233
2023-04-04,Payment Redirects,web,90
2023-04-04,Referral,web,9
2023-04-04,SMS,web,498
2023-04-04,Unassigned,web,76
2023-04-05,Affiliates,web,369
2023-04-05,Direct,Android,27
2023-04-05,Direct,iOS,287
2023-04-05,Direct,web,805
2023-04-05,Display,web,4
2023-04-05,Email,web,883
2023-04-05,Organic Search,Android,13
2023-04-05,Organic Search,web,233
2023-04-05,Organic Shopping,web,1
2023-04-05,Organic Social,Android,1
2023-04-05,Organic Social,web,16
2023-04-05,Paid Search,Android,8
2023-04-05,Paid Search,iOS,8
2023-04-05,Paid Search,web,722
2023-04-05,Paid Social,web,232
2023-04-05,Payment Redirects,web,100
2023-04-05,Referral,web,3
2023-04-05,SMS,web,689
2023-04-05,Unassigned,iOS,4
2023-04-05,Unassigned,web,132
2023-04-06,Affiliates,web,428
2023-04-06,Direct,Android,21
2023-04-06,Direct,iOS,306
2023-04-06,Direct,web,1022
2023-04-06,Email,iOS,4
2023-04-06,Email,web,819
2023-04-06,Organic Search,Android,8
2023-04-06,Organic Search,web,223
2023-04-06,Organic Social,web,71
2023-04-06,Paid Search,Android,33
2023-04-06,Paid Search,iOS,3
2023-04-06,Paid Search,web,879
2023-04-06,Paid Social,web,384
2023-04-06,Payment Redirects,web,78
2023-04-06,Referral,web,12
2023-04-06,SMS,web,693
2023-04-06,Unassigned,iOS,10
2023-04-06,Unassigned,web,104
2023-04-07,Affiliates,web,421
2023-04-07,Direct,Android,10
2023-04-07,Direct,iOS,329
2023-04-07,Direct,web,1031
2023-04-07,Display,web,5
2023-04-07,Email,Android,2
2023-04-07,Email,web,814
2023-04-07,Organic Search,Android,8
2023-04-07,Organic Search,web,194
2023-04-07,Organic Shopping,web,15
2023-04-07,Organic Social,web,20
2023-04-07,Paid Search,Android,22
2023-04-07,Paid Search,iOS,11
2023-04-07,Paid Search,web,903
2023-04-07,Paid Social,web,324
2023-04-07,Payment Redirects,web,138
2023-04-07,Referral,web,24
2023-04-07,SMS,web,689
2023-04-07,Unassigned,iOS,4
2023-04-07,Unassigned,web,67
2023-04-08,Affiliates,web,413
2023-04-08,Direct,Android,7
2023-04-08,Direct,iOS,219
2023-04-08,Direct,web,962
2023-04-08,Email,iOS,5
2023-04-08,Email,web,803
2023-04-08,Organic Search,Android,32
2023-04-08,Organic Search,web,204
2023-04-08,Organic Shopping,web,3
2023-04-08,Organic Social,Android,2
2023-04-08,Organic Social,web,59
2023-04-08,Paid Search,Android,63
2023-04-08,Paid Search,iOS,14
2023-04-08,Paid Search,web,747
2023-04-08,Paid Social,web,343
2023-04-08,Payment Redirects,web,79
2023-04-08,Referral,web,5
2023-04-08,SMS,web,343
2023-04-08,Unassigned,Android,3
2023-04-08,Unassigned,web,82
2023-04-09,Affiliates,web,359
2023-04-09,Direct,Android,5
2023-04-09,Direct,iOS,231
2023-04-09,Direct,web,908
2023-04-09,Display,web,2
2023-04-09,Email,web,761
2023-04-09,Organic Search,Android,13
2023-04-09,Organic Search,web,224
2023-04-09,Organic Social,web,39
2023-04-09,Paid Search,Android,29
2023-04-09,Paid Search,iOS,9
2023-04-09,Paid Search,web,913
2023-04-09,Paid Social,web,330
2023-04-09,Paid Video,web,2
2023-04-09,Payment Redirects,web,126
2023-04-09,Referral,web,4
2023-04-09,SMS,web,712
2023-04-09,Unassigned,iOS,9
2023-04-09,Unassigned,web,156
2023-04-10,Affiliates,web,312
2023-04-10,Direct,Android,1
2023-04-10,Direct,iOS,284
2023-04-10,Direct,web,1035
2023-04-10,Email,web,755
2023-04-10,Organic Search,Android,17
2023-04-10,Organic Search,web,179
2023-04-10,Organic Social,web,18
2023-04-10,Paid Search,Android,4
2023-04-10,Paid Search,iOS,2
2023-04-10,Paid Search,web,904
2023-04-10,Paid Social,web,266
2023-04-10,Payment Redirects,web,104
2023-04-10,Referral,web,13
2023-04-10,SMS,web,692
2023-04-10,Unassigned,iOS,16
2023-04-10,Unassigned,web,129
2023-04-11,Affiliates,web,346
2023-04-11,Direct,Android,19
2023-04-11,Direct,iOS,215
2023-04-11,Direct,web,1076
2023-04-11,Display,web,1
2023-04-11,Email,web,661
2023-04-11,Organic Search,Android,8
2023-04-11,Organic Search,web,195
2023-04-11,Organic Shopping,web,7
2023-04-11,Organic Social,web,41
2023-04-11,Paid Search,Android,20
2023-04-11,Paid Search,iOS,23
2023-04-11,Paid Search,web,849
2023-04-11,Paid Social,web,268
2023-04-11,Paid Video,web,1
2023-04-11,Payment Redirects,web,104
2023-04-11,Referral,web,21
2023-04-11,SMS,web,533
2023-04-11,Unassigned,Android,5
2023-04-11,Unassigned,iOS,2
2023-04-11,Unassigned,web,51
2023-04-12,Affiliates,web,529
2023-04-12,Direct,Android,5
2023-04-12,Direct,iOS,364
2023-04-12,Direct,web,1210
2023-04-12,Display,web,2
2023-04-12,Email,iOS,2
2023-04-12,Email,web,780
2023-04-12,Organic Search,Android,6
2023-04-12,Organic Search,web,320
2023-04-12,Organic Shopping,web,1
2023-04-12,Organic Social,web,84
2023-04-12,Paid Search,Android,26
2023-04-12,Paid Search,iOS,24
2023-04-12,Paid Search,web,1103
2023-04-12,Paid Social,web,359
2023-04-12,Payment Redirects,web,129
2023-04-12,Referral,web,15
2023-04-12,SMS,web,684
2023-04-12,Unassigned,iOS,1
2023-04-12,Unassigned,web,169
2023-04-13,Affiliates,web,312
2023-04-13,Direct,iOS,205
2023-04-13,Direct,web,830
2023-04-13,Display,web,1
2023-04-13,Email,web,711
2023-04-13,Organic Search,Android,6
2023-04-13,Organic Search,web,204
2023-04-13,Organic Shopping,web,1
2023-04-13,Organic Social,web,18
2023-04-13,Paid Search,Android,34
2023-04-13,Paid Search,iOS,12
2023-04-13,Paid Search,web,681
2023-04-13,Paid Social,web,260
2023-04-13,Payment Redirects,web,70
2023-04-13,Referral,web,5
2023-04-13,SMS,web,351
2023-04-13,Unassigned,web,99
2023-04-14,Affiliates,web,373
2023-04-14,Direct,Android,4
2023-04-14,Direct,iOS,203
2023-04-14,Direct,web,739
2023-04-14,Display,web,6
2023-04-14,Email,web,748
2023-04-14,Organic Search,Android,1
2023-04-14,Organic Search,web,286
2023-04-14,Organic Shopping,web,1
2023-04-14,Organic Social,web,21
2023-04-14,Paid Search,Android,13
2023-04-14,Paid Search,iOS,18
2023-04-14,Paid Search,web,862
2023-04-14,Paid Social,web,223
2023-04-14,Payment Redirects,web,109
2023-04-14,Referral,web,9
2023-04-14,SMS,web,597
2023-04-14,Unassigned,iOS,3
2023-04-14,Unassigned,web,62
2023-04-15,Affiliates,web,336
2023-04-15,Direct,Android,5
2023-04-15,Direct,iOS,216
2023-04-15,Direct,web,839
2023-04-15,Display,web,1
2023-04-15,Email,web,636
2023-04-15,Organic Search,Android,5
2023-04-15,Organic Search,web,213
2023-04-15,Organic Social,web,18
2023-04-15,Paid Search,Android,16
2023-04-15,Paid Search,iOS,7
2023-04-15,Paid Search,web,739
2023-04-15,Paid Social,web,280
2023-04-15,Payment Redirects,web,46
2023-04-15,Referral,web,6
2023-04-15,SMS,web,343
2023-04-15,Unassigned,Android,5
2023-04-15,Unassigned,iOS,2
2023-04-15,Unassigned,web,125
2023-04-16,Affiliates,web,328
2023-04-16,Direct,Android,3
2023-04-16,Direct,iOS,241
2023-04-16,Direct,web,1298
2023-04-16,Email,web,582
2023-04-16,Organic Search,Android,7
2023-04-16,Organic Search,web,207
2023-04-16,Organic Social,web,19
2023-04-16,Paid Search,Android,7
2023-04-16,Paid Search,iOS,11
2023-04-16,Paid Search,web,749
2023-04-16,Paid Social,web,229
2023-04-16,Payment Redirects,web,64
2023-04-16,Referral,web,3
2023-04-16,SMS,web,448
2023-04-16,Unassigned,iOS,4
2023-04-16,Unassigned,web,95
2023-04-17,Affiliates,web,408
2023-04-17,Direct,Android,5
2023-04-17,Direct,iOS,148
2023-04-17,Direct,web,627
2023-04-17,Email,web,897
2023-04-17,Organic Search,Android,6
2023-04-17,Organic Search,web,222
2023-04-17,Organic Shopping,web,1
2023-04-17,Organic Social,web,43
2023-04-17,Paid Search,Android,6
2023-04-17,Paid Search,iOS,21
2023-04-17,Paid Search,web,873
2023-04-17,Paid Social,web,248
2023-04-17,Payment Redirects,web,82
2023-04-17,Referral,web,1
2023-04-17,SMS,web,403
2023-04-17,Unassigned,web,28
2023-04-18,Affiliates,web,391
2023-04-18,Direct,iOS,195
2023-04-18,Direct,web,741
2023-04-18,Email,web,764
2023-04-18,Organic Search,Android,2
2023-04-18,Organic Search,web,160
2023-04-18,Organic Shopping,web,2
2023-04-18,Organic Social,web,46
2023-04-18,Paid Search,Android,10
2023-04-18,Paid Search,iOS,5
2023-04-18,Paid Search,web,727
2023-04-18,Paid Social,web,168
2023-04-18,Payment Redirects,web,103
2023-04-18,Referral,web,8
2023-04-18,SMS,web,507
2023-04-18,Unassigned,iOS,1
2023-04-18,Unassigned,web,65
2023-04-19,Affiliates,web,281
2023-04-19,Direct,Android,14
2023-04-19,Direct,iOS,158
2023-04-19,Direct,web,644
2023-04-19,Email,web,516
2023-04-19,Organic Search,Android,4
2023-04-19,Organic Search,web,150
2023-04-19,Organic Shopping,web,2
2023-04-19,Organic Social,web,28
