channel,sty_id,color_id,inventory_class,season_code,retail_delivery,original_price,first_receipt_date,last_receipt_date,first_sale_date,net_sales_units_ltd,net_sales_cost_ltd,net_sales_retail_ltd
003:Outlet,101388,4193,OP,18H1,NOV: NOVEMBER,89,11/9/2018,11/23/2019,2018-11-16,4438,95122.77291,183592.7693
003:Outlet,101389,4100,OP,18H1,NOV: NOVEMBER,199,11/1/2018,12/26/2018,2018-11-12,241,7233.847046,22107.6518
003:Outlet,101393,1001,OP,18H1,NOV: NOVEMBER,159,11/1/2018,11/23/2019,2018-11-10,1662,40141.79048,138075.1875
003:Outlet,101397,1001,OP,18H1,NOV: NOVEMBER,49,10/11/2018,4/29/2019,2018-10-23,286,2405.822469,7478.662769
003:Outlet,101397,1700,OP,18H1,NOV: NOVEMBER,39,10/11/2018,4/29/2019,2018-10-19,1955,14205.34014,44584.15272
003:Outlet,101400,1700,OP,18H1,NOV: NOVEMBER,39,10/9/2018,11/23/2019,2018-10-19,2618,18681.33176,59340.06553
003:Outlet,101413,1700,OP,18H1,NOV: NOVEMBER,39,10/9/2018,10/11/2018,2018-10-21,3326,23659.29478,72272.02959
003:Outlet,101414,1001,OP,18H2,DEC: DECEMBER,39,11/5/2018,5/15/2019,2018-11-08,3973,25646.96454,85779.37892
003:Outlet,101414,1700,OP,18H2,DEC: DECEMBER,39,11/5/2018,11/23/2019,2018-11-12,3399,21914.16885,73161.2019
003:Outlet,101418,2701,OP,18H1,NOV: NOVEMBER,59,10/12/2018,11/8/2018,2018-10-19,2152,24592.27505,69662.22497
003:Outlet,101426,1001,OP,19SM,DEC: DECEMBER,149,11/6/2018,12/3/2019,2018-11-12,7154,152699.7588,313744.9125
003:Outlet,101429,1001,OP,18H2,DEC: DECEMBER,39,11/5/2018,9/19/2019,2018-11-12,2246,15579.4674,50125.76178
003:Outlet,101470,1001,OP,19H3,JAN: JANUARY,69,11/22/2018,11/23/2019,2018-12-30,2318,15136.29581,53538.84408
003:Outlet,101470,1700,OP,19H3,JAN: JANUARY,69,11/22/2018,1/3/2020,2018-10-26,2795,18455.36894,63331.05162
003:Outlet,101514,FQSM,FP,18H1,NOV: NOVEMBER,329,10/31/2018,11/25/2019,2018-11-17,161,8437.256735,11277.61666
003:Outlet,101526,FPFM,FP,18H2,DEC: DECEMBER,199,11/13/2018,9/18/2019,2018-12-09,130,5150.79942,7417.833494
003:Outlet,101534,FPK,FP,18H2,DEC: DECEMBER,269,10/23/2018,11/25/2019,2018-11-23,218,8316.895349,11213.00519
003:Outlet,101537,2S,FP,18H2,DEC: DECEMBER,349,11/28/2018,11/25/2019,2018-12-18,389,16668.71335,21346.92159
003:Outlet,101547,FPPB,FP,18H2,DEC: DECEMBER,199,11/13/2018,11/25/2019,2018-12-15,192,6816.524849,7807.587354
003:Outlet,101568,4100,FP,18H1,DEC: DECEMBER,69,10/29/2018,11/21/2018,2018-11-16,254,3516.703412,4898.728935
003:Outlet,101583,6000,FP,18H1,NOV: NOVEMBER,79,10/17/2018,11/23/2019,2019-02-09,41,808.201674,707.102986
003:Outlet,101605,3444,FP,18F1,AUG: AUGUST,149,8/10/2018,9/7/2018,2018-09-06,91,3718.453371,3988.924742
003:Outlet,101612,1001,FP,18F1,FEB: FEBRUARY,49,7/10/2018,2/11/2020,2018-07-31,374,3292.660976,7496.640311
003:Outlet,101612,1700,FP,18F1,MAR: MARCH,49,7/10/2018,2/11/2020,2018-07-25,174,1517.560171,3870.753559
003:Outlet,101618,FPRM,FP,18H3,JAN: JANUARY,229,12/21/2018,11/23/2019,2019-02-13,275,10300.49834,11452.79477
003:Outlet,101630U,FYWD,FP,18H3,FEB: FEBRUARY,289,10/16/2018,11/23/2019,2018-11-03,31,5354.393157,3186.672119
003:Outlet,101644,2SB,FP,18F3,FEB: FEBRUARY,199,10/24/2018,8/22/2019,2018-11-02,1396,64305.61604,123257.1669
003:Outlet,101650,2S,FP,18F1,AUG: AUGUST,159,7/16/2018,7/15/2019,2018-08-12,620,18382.15989,40492.07465
003:Outlet,101656,2S,FP,18F1,AUG: AUGUST,159,8/8/2018,12/23/2019,2018-09-14,524,16620.88908,38222.05283
003:Outlet,101662,DALD,FP,18F1,AUG: AUGUST,159,8/8/2018,1/16/2020,2018-09-13,955,30544.71017,61465.71349
003:Outlet,101665,FYSM,OP,18F3,FEB: FEBRUARY,269,12/21/2018,11/11/2019,2019-02-18,1962,163856.7191,139483.7848
003:Outlet,101674,2SB,OP,20M1,MAY: MAY,149,7/24/2018,1/11/2024,2018-08-09,24452,421701.8145,1892635.951
003:Outlet,101687,4100,FP,18FA,OCT: OCTOBER,99,11/7/2018,2/24/2020,2018-12-19,190,3645.737588,8046.148938
003:Outlet,101700,DHUM,OP,18F3,AUG: AUGUST,159,8/23/2018,11/25/2019,2018-09-22,2200,50610.37617,132849.0232
003:Outlet,101701,BOQD,OP,18F3,AUG: AUGUST,159,8/20/2018,11/23/2019,2018-09-22,2085,41626.92265,131901.8177
003:Outlet,101702,2S,OP,18F3,AUG: AUGUST,119,8/20/2018,11/25/2019,2018-09-20,1975,33499.33973,123078.2
003:Outlet,101703,1106,OP,18F3,OCT: OCTOBER,159,7/17/2018,11/23/2019,2018-09-20,2573,57349.1552,166640.1702
003:Outlet,101704,1106,OP,18F3,AUG: AUGUST,139,7/13/2018,11/25/2019,2018-09-20,2994,63112.6228,186717.143
003:Outlet,101705,2S,OP,18H1,SEP: SEPTEMBER,159,8/15/2018,11/26/2019,2018-08-21,14514,227399.7166,1028525.649
003:Outlet,101720,1001,FP,18H2,DEC: DECEMBER,89,11/1/2018,11/26/2018,2018-11-22,58,1154.185603,1437.897585
003:Outlet,101720,6000,FP,18H1,NOV: NOVEMBER,89,10/5/2018,11/23/2019,2018-10-28,69,1424.333032,1683.738158
003:Outlet,101721,1001,FP,18H1,NOV: NOVEMBER,89,10/10/2018,11/26/2018,2018-10-30,59,1119.52103,2432.206602
003:Outlet,101724,1001,FP,18H1,NOV: NOVEMBER,129,11/15/2018,7/23/2019,2019-12-18,44,657.7257037,2127.171036
003:Outlet,101724,3106,FP,18H1,AUG: AUGUST,129,11/15/2018,11/29/2019,2019-01-13,599,9502.650135,20529.88039
003:Outlet,101748,FPWB,OP,18H1,NOV: NOVEMBER,139,10/16/2018,11/25/2019,2018-10-30,2629,73078.9559,170599.7792
003:Outlet,101752,FQBB,OP,18H2,DEC: DECEMBER,139,11/14/2018,11/25/2019,2018-11-29,2262,57827.41876,149459.7018
003:Outlet,101754,EVHD,OP,18H2,DEC: DECEMBER,219,11/2/2018,11/23/2019,2018-11-19,1874,66894.62079,192484.2348
003:Outlet,101766,FTBM,FP,18H1,NOV: NOVEMBER,299,10/24/2018,11/25/2019,2019-02-24,62,2107.234571,2792.622966
003:Outlet,101768,FTDM,FP,18H1,NOV: NOVEMBER,299,10/24/2018,11/23/2019,2018-12-22,63,2241.461077,3534.056315
003:Outlet,101772,FTHD,FP,18H1,NOV: NOVEMBER,299,11/10/2018,11/23/2019,2018-12-21,68,2926.206917,3765.753805
003:Outlet,101774,1195,FP,19S1,FEB: FEBRUARY,299,2/12/2019,3/13/2019,2019-05-03,208,20380.86536,14417.17766
003:Outlet,101822,4000,FP,19S2,MAR: MARCH,69,2/19/2019,11/23/2019,2019-06-26,877,12054.73919,12751.1249
003:Outlet,101834,1001,FP,19S2,MAR: MARCH,89,1/3/2019,9/25/2019,2019-03-09,484,7958.475291,9556.091323
003:Outlet,101839,1779,FP,19S3,APR: APRIL,89,3/8/2019,9/25/2019,2019-04-03,240,3975.562353,5601.214549
003:Outlet,101843,1001,FP,19S2,MAR: MARCH,79,2/15/2019,11/25/2019,2019-03-08,125,1607.244385,2511.427384
003:Outlet,101858,1096,FP,19S3,APR: APRIL,149,4/3/2019,11/25/2019,2019-04-23,71,2970.895163,2553.450394
003:Outlet,101882,1001,FP,19S2,MAR: MARCH,99,2/14/2019,11/23/2019,2019-03-17,309,5857.91358,7414.409777
003:Outlet,101882,1700,FP,19S2,MAR: MARCH,99,2/14/2019,11/23/2019,2019-05-11,315,5992.825244,5535.145962
003:Outlet,101887,1075,OP,19FA,MAR: MARCH,89,9/5/2019,9/25/2019,2019-09-19,688,12032.96398,26496.86452
003:Outlet,101890,1700,OP,19S2,MAR: MARCH,39,2/14/2019,6/26/2019,2019-03-05,2095,15092.99306,43480.41239
003:Outlet,101936,4342,OP,19S1,FEB: FEBRUARY,89,1/14/2019,2/8/2019,2019-01-31,1760,43871.92142,103414.0456
003:Outlet,101940,6000,BR,19S1,FEB: FEBRUARY,79,1/24/2019,2/14/2019,2019-02-08,194,4082.526732,9695.042538
003:Outlet,101959,1001,OP,19S2,MAR: MARCH,79,2/19/2019,11/23/2019,2019-02-27,1782,34824.73184,93134.01172
003:Outlet,101994,2SB,OP,19S1,FEB: FEBRUARY,99,1/9/2019,11/23/2019,2019-02-06,3250,53382.90582,226350.3909
003:Outlet,101995,2357,OP,19S1,MAR: MARCH,99,1/16/2019,2/8/2019,2019-02-23,2675,51378.30603,169168.8994
003:Outlet,102004,1700,OP,19S2,MAR: MARCH,99,1/16/2019,9/12/2019,2019-02-23,2552,57822.0538,165337.0008
003:Outlet,102014,FXTM,OP,19S2,MAR: MARCH,159,2/5/2019,11/25/2019,2019-02-21,1511,42494.02049,119529.0791
003:Outlet,102015,FXTM,BR,19S2,MAR: MARCH,139,2/5/2019,11/25/2019,2019-02-25,293,11792.18007,19051.4139
003:Outlet,102018,FXTM,BR,19S2,MAR: MARCH,119,2/12/2019,3/6/2019,2019-03-11,182,5869.043594,9986.546212
003:Outlet,102027,FXNM,OP,19S3,APR: APRIL,199,3/14/2019,9/18/2019,2019-03-30,2002,83005.88906,179483.7336
003:Outlet,102047,FXTM,OP,19S3,APR: APRIL,99,3/4/2019,3/4/2019,2019-04-02,135,3169.217669,7022.895936
003:Outlet,102048,FXEL,OP,19S3,APR: APRIL,139,3/5/2019,6/7/2019,2019-03-22,2618,89344.14247,209410.9373
003:Outlet,102049,FXEL,OP,19S3,APR: APRIL,159,3/1/2019,11/23/2019,2019-03-19,1800,57140.16868,124288.8876
003:Outlet,102058,FXUM,FP,19S3,APR: APRIL,299,1/22/2019,11/23/2019,2019-03-21,166,8432.919451,11603.33881
003:Outlet,102063,FXWM,FP,19S1,FEB: FEBRUARY,229,2/12/2019,3/13/2019,2019-03-12,225,11856.32218,11896.05675
003:Outlet,102065,FXXM,FP,19S1,FEB: FEBRUARY,299,1/17/2019,11/25/2019,2019-02-16,229,10919.56456,14222.24349
003:Outlet,102067,FXYM,FP,19S1,FEB: FEBRUARY,249,2/11/2019,3/13/2019,2019-03-13,223,13581.08476,13037.12535
003:Outlet,102077,FYBD,FP,19S3,APR: APRIL,229,3/6/2019,11/25/2019,2019-03-30,370,13585.32137,19369.53745
003:Outlet,102079,FYCD,FP,19S2,MAR: MARCH,299,2/6/2019,9/18/2019,2019-02-23,170,8716.106309,13184.46572
003:Outlet,102085,FXYM,FP,19S2,FEB: FEBRUARY,179,1/21/2019,1/24/2019,2019-03-04,279,10808.93116,8834.756581
003:Outlet,102089,FYGL,FP,19S2,MAR: MARCH,149,2/15/2019,11/23/2019,2019-03-11,173,5516.134881,6149.730341
003:Outlet,102095,FXXM,FP,19S1,APR: APRIL,229,1/17/2019,11/25/2019,2019-02-14,203,8558.867899,7570.311476
003:Outlet,102102,FYCD,FP,19S3,APR: APRIL,199,3/4/2019,11/23/2019,2019-03-22,291,10223.71294,12904.3552
003:Outlet,102104,FYMD,FP,19S3,APR: APRIL,229,3/13/2019,10/18/2019,2019-05-25,178,7015.132566,7565.660611
003:Outlet,102110,FYPD,FP,19S3,APR: APRIL,249,3/5/2019,11/23/2019,2019-03-19,97,3801.906659,7376.961365
003:Outlet,102111,FXRD,FP,19S3,MAR: MARCH,169,3/13/2019,11/25/2019,2019-04-12,186,5891.58005,6790.610006
003:Outlet,102126,2SB,OP,24F1,AUG: AUGUST,149,9/24/2018,3/6/2025,2018-10-10,46432,701091.7713,3911517.726
003:Outlet,102132,FBHM,FP,18S2,JUN: JUNE,199,6/6/2018,6/6/2018,2018-07-12,172,265.19864,8076.821252
003:Outlet,102157,2SB,OP,24F1,CRE: CORE,199,10/1/2018,3/6/2025,2018-10-08,60269,1037359.385,6410713.712
003:Outlet,102158,2SB,OP,20M1,MAY: MAY,149,9/24/2018,1/8/2024,2018-10-08,17733,290604.1948,1371528.283
003:Outlet,102159,2S,OP,18F3,OCT: OCTOBER,249,9/10/2018,11/5/2018,2018-09-20,3367,65831.24193,247961.4485
003:Outlet,102168,EVKM,FP,18H2,JAN: JANUARY,199,12/12/2018,11/23/2019,2019-02-04,247,9024.826173,7444.110736
003:Outlet,102200,2SB,OP,24F1,AUG: AUGUST,149,10/31/2018,1/16/2025,2018-12-07,33752,477764.1006,2882388.22
003:Outlet,102203,2SB,OP,24F1,MAR: MARCH,149,10/31/2018,3/6/2025,2018-10-13,27314,400440.4734,2340976.542
003:Outlet,102204,2SB,OP,24F1,MAR: MARCH,149,10/31/2018,1/15/2025,2018-11-16,34546,499571.414,2933845.927
003:Outlet,102217,FPAM,FP,18H1,NOV: NOVEMBER,299,10/16/2018,3/13/2019,2018-11-06,173,7870.927852,13753.38786
003:Outlet,102219,FOYD,FP,18H1,NOV: NOVEMBER,299,12/5/2018,11/23/2019,2018-12-21,182,8649.924279,14424.65152
003:Outlet,102230,SGDB,FP,18H1,NOV: NOVEMBER,249,1/3/2019,11/25/2019,2019-02-22,167,8435.167936,7731.237345
003:Outlet,102239,DRZB,FP,18H1,DEC: DECEMBER,299,11/20/2018,9/23/2019,2018-12-17,303,12194.88246,17005.92008
003:Outlet,102240,DRZB,FP,18H1,DEC: DECEMBER,299,11/20/2018,9/19/2019,2018-12-15,343,13102.10498,22135.32137
003:Outlet,102241,SGDB,FP,18H2,NOV: NOVEMBER,329,11/13/2018,1/10/2019,,,,
003:Outlet,102242,4000,FP,18H2,NOV: NOVEMBER,329,1/3/2019,1/3/2019,2019-08-15,16,693.3472322,542.635048
003:Outlet,102243,4000,FP,18H2,NOV: NOVEMBER,299,1/3/2019,11/25/2019,2019-02-14,163,8710.765701,9506.204172
003:Outlet,102244,SGDB,FP,18H2,NOV: NOVEMBER,299,11/21/2018,11/25/2019,2019-02-16,101,4822.804136,6449.344473
003:Outlet,102246,1100,FP,18H1,NOV: NOVEMBER,239,12/5/2018,9/19/2019,2019-02-13,388,14263.48451,15296.10725
003:Outlet,102254,FYTM,FP,18F3,FEB: FEBRUARY,199,1/16/2019,8/21/2019,2019-05-12,592,30574.74416,31590.32011
003:Outlet,102256,2S,FP,18F3,OCT: OCTOBER,199,11/29/2018,9/18/2019,2019-04-25,673,31572.78667,33484.2276
003:Outlet,102257,FYTM,FP,18F3,FEB: FEBRUARY,199,11/29/2018,9/11/2019,2018-12-21,1072,57330.29827,69109.20348
003:Outlet,102257S,FYTM,FP,18F3,FEB: FEBRUARY,199,11/29/2018,9/12/2019,2019-05-25,558,29500.52709,33040.53537
003:Outlet,102258,FYZM,FP,18F3,FEB: FEBRUARY,199,10/24/2018,8/23/2019,2019-01-05,1458,78670.15984,88452.12518
003:Outlet,102259,2S,FP,18F3,FEB: FEBRUARY,199,10/24/2018,8/23/2019,2018-11-02,1086,51097.08045,61706.66809
003:Outlet,102260,FYTM,FP,18F3,FEB: FEBRUARY,199,10/24/2018,11/25/2019,2018-11-02,1269,65907.42868,79037.2209
003:Outlet,102261,FYZM,FP,18F3,FEB: FEBRUARY,199,11/29/2018,11/12/2019,2018-12-18,1407,74379.07455,95097.81977
003:Outlet,102261S,FYZM,FP,18F3,FEB: FEBRUARY,199,11/29/2018,11/12/2019,2019-01-15,900,46817.20589,58987.74634
003:Outlet,102262,2S,FP,18F3,FEB: FEBRUARY,199,12/11/2018,11/25/2019,2018-12-21,777,36412.91174,52447.59004
003:Outlet,102262S,2S,FP,18F3,FEB: FEBRUARY,199,12/11/2018,11/8/2019,2019-01-30,1060,49242.85934,61951.40041
003:Outlet,102263,FYUD,FP,18F3,FEB: FEBRUARY,249,10/24/2018,11/25/2019,2019-02-19,366,22533.49579,22222.49233
003:Outlet,102265,FYZM,FP,18F3,FEB: FEBRUARY,199,10/24/2018,11/12/2019,2018-12-21,1490,80298.41123,97047.21218
003:Outlet,102266,2SB,FP,18F3,FEB: FEBRUARY,199,10/24/2018,11/25/2019,2018-11-02,1352,64318.48942,116588.6037
003:Outlet,102267,2S,FP,18F3,OCT: OCTOBER,199,12/11/2018,11/12/2019,2018-12-21,1405,65648.07277,88079.26184
003:Outlet,102277,FWNM,BR,19S1,FEB: FEBRUARY,99,1/28/2019,7/4/2019,2019-02-11,341,9712.424743,14472.18522
003:Outlet,102280,FWZD,OP,19S2,MAR: MARCH,139,2/5/2019,6/26/2019,2019-03-02,2331,62790.92593,152474.1759
003:Outlet,102282,FWZD,OP,19S3,APR: APRIL,139,2/28/2019,11/23/2019,2019-03-21,2428,62247.1345,166746.3474
003:Outlet,102284,FXJL,BR,19S3,APR: APRIL,99,3/1/2019,11/25/2019,2019-04-05,224,7069.934412,9336.110616
003:Outlet,102298,4403,BR,19M1,MAY: MAY,49,4/1/2019,11/23/2019,2019-04-14,422,5692.225175,8861.862099
003:Outlet,102306,1700,OP,19M1,MAY: MAY,39,4/2/2019,12/19/2019,2019-04-17,3582,38709.96501,84836.87762
003:Outlet,102323,1700,OP,19M1,MAY: MAY,49,4/2/2019,11/14/2019,2019-04-12,355,4042.29328,9710.525831
003:Outlet,102393,1001,OP,19M3,JUL: JULY,49,6/11/2019,10/28/2019,2019-06-19,3255,28543.93779,74289.49381
003:Outlet,102407,4100,FP,19M1,MAY: MAY,79,4/11/2019,12/5/2019,2019-05-18,190,3804.226432,4289.170623
003:Outlet,102436,1001,FP,19M3,JUL: JULY,99,6/17/2019,7/3/2019,2019-07-10,38,760.0762993,1088.455826
003:Outlet,102441,1001,FP,19M3,JUL: JULY,89,6/6/2019,6/28/2019,2019-06-21,497,6305.995014,12273.50099
003:Outlet,102445,1001,FP,19M3,JUL: JULY,89,6/6/2019,7/30/2019,2019-06-19,265,4768.982781,8179.379248
003:Outlet,102458,GFLL,OP,19M1,MAY: MAY,99,5/7/2019,10/28/2019,2019-05-22,477,17634.46168,21652.56035
003:Outlet,102459,GERL,BR,19M1,MAY: MAY,99,5/3/2019,10/16/2019,2019-05-16,320,8902.705455,13040.36855
003:Outlet,102463,GFBD,OP,19M1,MAY: MAY,139,4/9/2019,10/16/2019,2019-04-30,1506,37262.75679,93420.47621
003:Outlet,102464,GFAM,OP,19M1,MAY: MAY,139,4/23/2019,9/18/2019,2019-05-04,1951,52195.82449,127176.4183
003:Outlet,102467,EXYL,OP,19M1,MAY: MAY,199,4/18/2019,10/18/2019,2019-05-02,3335,124807.4289,302876.5514
003:Outlet,102469,EXYL,OP,19M1,MAY: MAY,159,4/15/2019,10/28/2019,2019-04-30,3500,119196.5798,283737.872
003:Outlet,102471,GFMM,OP,19M1,MAY: MAY,139,4/18/2019,11/14/2019,2019-05-25,428,12521.95498,24314.67814
003:Outlet,102473,GERL,BR,19M1,MAY: MAY,99,5/7/2019,5/9/2019,2019-05-18,241,5666.977405,11013.77578
003:Outlet,102482,GFBD,OP,19M1,MAY: MAY,99,4/5/2019,4/29/2019,2019-05-08,77,2012.34463,4054.831214
003:Outlet,102493,GEVD,OP,19M2,JUN: JUNE,139,5/14/2019,5/16/2019,2019-05-27,321,12493.06506,21271.23511
003:Outlet,102496,GEWM,BR,19M2,JUN: JUNE,119,5/20/2019,5/20/2019,2019-06-11,313,14162.67757,15942.81204
003:Outlet,102508,GFQL,OP,19M2,JUN: JUNE,139,5/28/2019,6/27/2019,2019-06-04,2583,75672.7719,191983.1712
003:Outlet,102510,GFED,OP,19M2,JUN: JUNE,159,5/6/2019,6/27/2019,2019-06-28,103,3397.435884,10776.36208
003:Outlet,102516,6000,BR,19M2,JUN: JUNE,99,5/23/2019,10/16/2019,2019-06-06,280,6240.346025,13458.36971
003:Outlet,102523,GEXM,BR,19M3,JUL: JULY,99,6/5/2019,6/5/2019,2019-06-25,152,3506.393534,6242.033584
003:Outlet,102525,GEZD,OP,19M3,JUL: JULY,99,6/12/2019,6/19/2019,2019-09-18,679,20335.85049,16477.23843
003:Outlet,102527,BZ,BR,19M3,JUL: JULY,99,6/11/2019,7/10/2019,2019-06-26,169,6488.219878,6778.774579
003:Outlet,102532,EXGM,BR,19M3,JUL: JULY,119,6/5/2019,6/5/2019,2019-06-27,142,4175.428325,7105.600229
003:Outlet,102534,CEIM,OP,19M3,JUL: JULY,159,6/12/2019,6/14/2019,2019-06-18,2229,84100.1976,172853.9964
003:Outlet,102543,GFOL,OP,19M3,JUL: JULY,139,6/10/2019,6/10/2019,2019-06-15,2349,70168.85491,162806.5338
003:Outlet,102548,GEHD,FP,19M2,JUN: JUNE,229,5/16/2019,11/14/2019,2019-06-12,187,10001.28582,12750.74307
003:Outlet,102550,GEFM,FP,19M1,MAY: MAY,299,4/4/2019,10/7/2019,2019-04-18,68,3095.435003,6459.045674
003:Outlet,102569,GEIM,FP,19M2,JUN: JUNE,199,5/16/2019,8/27/2019,2019-06-19,116,6103.345636,6425.6487
003:Outlet,102575,GFTM,FP,19M2,JUN: JUNE,229,6/12/2019,11/25/2019,2019-06-28,838,42470.10146,44324.146
003:Outlet,102577,GEOL,FP,19M3,JUL: JULY,299,6/13/2019,7/10/2019,2019-06-28,102,3656.697236,8920.05514
003:Outlet,102587,8000,FP,19M1,JUN: JUNE,99,4/22/2019,5/10/2019,2019-07-03,106,2582.448205,2792.844307
003:Outlet,102602,1001,FP,19S2,MAR: MARCH,169,3/8/2019,11/25/2019,2019-04-09,133,4160.469471,5686.666089
003:Outlet,102605,1001,FP,19S2,MAR: MARCH,129,3/8/2019,11/25/2019,2019-04-15,146,3118.017259,4010.841613
003:Outlet,102617,3196,FP,19S2,MAR: MARCH,169,2/14/2019,11/25/2019,2019-07-05,190,5519.991026,6323.554178
003:Outlet,102617,4000,FP,19S2,MAR: MARCH,169,2/14/2019,11/25/2019,2019-06-07,234,6855.912363,7199.88177
003:Outlet,102622,GFSL,FP,19S2,MAR: MARCH,179,3/11/2019,11/23/2019,2019-03-30,121,3814.808878,5803.332409
003:Outlet,102624,2S,FP,19S2,MAR: MARCH,179,3/12/2019,3/31/2019,2019-03-30,219,6378.352495,9528.292458
003:Outlet,102627,GFTM,FP,19S3,APR: APRIL,279,3/26/2019,9/19/2019,2019-04-17,83,4293.51222,6132.237374
003:Outlet,102630,1001,FP,19M3,JUL: JULY,79,6/24/2019,7/19/2019,2019-09-02,167,3113.963275,3194.888622
003:Outlet,102630,1700,FP,19M3,JUL: JULY,79,6/24/2019,7/19/2019,2019-07-10,33,628.4989457,798.990771
003:Outlet,102635,4920,OP,19S3,APR: APRIL,49,3/1/2019,11/25/2019,2019-03-26,2195,19413.27659,58657.05206
003:Outlet,102637,1001,OP,19S3,APR: APRIL,39,3/1/2019,11/25/2019,2019-03-21,3012,22833.97205,71792.24291
003:Outlet,102641,1800,OP,19S1,FEB: FEBRUARY,149,1/23/2019,6/9/2021,2019-02-01,12139,234584.4341,964087.9051
003:Outlet,102642,1800,OP,19S1,FEB: FEBRUARY,149,12/20/2018,7/3/2021,2019-02-01,9225,179698.6975,696423.9994
003:Outlet,102643,2S,OP,19S1,FEB: FEBRUARY,159,1/15/2019,11/25/2019,2019-01-19,9281,161738.3102,569019.499
003:Outlet,102644,2S,OP,19S1,FEB: FEBRUARY,159,1/10/2019,9/9/2020,2019-01-17,7128,121749.2387,451875.7843
003:Outlet,102645,2SB,OP,24F1,FEB: FEBRUARY,149,1/16/2019,12/6/2024,2019-01-25,19512,430074.5944,1701469.852
003:Outlet,102646,EKUD,BR,19S2,MAR: MARCH,139,2/22/2019,3/25/2019,2019-03-10,458,17731.37111,30465.58106
003:Outlet,102647,EKVD,BR,19S2,MAR: MARCH,139,2/22/2019,11/23/2019,2019-03-07,490,19246.27739,28394.17579
003:Outlet,102648,EKUD,BR,19S2,MAR: MARCH,99,2/14/2019,7/30/2019,2019-03-17,986,27455.98282,47323.6634
003:Outlet,102650,GFZM,BR,19S3,APR: APRIL,99,3/19/2019,11/23/2019,2019-04-04,445,13930.99589,20717.41479
003:Outlet,102651,EKVD,BR,19S3,APR: APRIL,119,4/3/2019,11/25/2019,2019-04-13,560,18776.78836,27180.27375
003:Outlet,102652,EPBM,BR,19S3,APR: APRIL,119,3/26/2019,4/15/2019,2019-04-05,260,8798.172646,18680.51765
003:Outlet,102653,EPBM,BR,19S3,APR: APRIL,99,3/20/2019,11/23/2019,2019-04-12,533,14448.68398,21631.8821
003:Outlet,102656,FWUL,BR,19S1,JAN: JANUARY,99,2/20/2019,11/25/2019,2019-03-09,278,8327.10337,12477.65079
003:Outlet,102661,DZSL,BR,19S2,FEB: FEBRUARY,119,1/24/2019,2/14/2019,2019-02-09,293,8133.683984,15960.37098
003:Outlet,102670,GETD,OP,19M1,MAY: MAY,299,4/10/2019,9/12/2019,2019-05-19,101,3951.871013,11971.57719
003:Outlet,102673,GGBD,OP,19S2,MAR: MARCH,199,2/27/2019,9/19/2019,2019-03-07,2202,91287.93901,191556.9157
003:Outlet,102676,FEKL,OP,19S3,MAY: MAY,139,3/25/2019,5/8/2019,2019-04-05,3504,100135.2248,227492.6596
003:Outlet,102677,EHJM,OP,19S3,APR: APRIL,199,3/26/2019,11/23/2019,2019-04-02,2354,93507.17435,230085.1703
003:Outlet,102678,GGBD,OP,19S3,APR: APRIL,139,3/29/2019,9/25/2019,2019-04-06,3541,106909.5923,238559.038
003:Outlet,102682,FXEL,OP,19S1,FEB: FEBRUARY,159,2/7/2019,3/13/2019,2019-02-13,2143,61184.91297,152983.4517
003:Outlet,102683,FXEL,OP,19M1,FEB: FEBRUARY,159,1/22/2019,2/14/2019,2019-01-26,1855,63795.16539,148513.067
003:Outlet,102684,FWZD,OP,19S2,MAR: MARCH,139,2/5/2019,3/13/2019,2019-03-02,1285,34196.03179,66258.72005
003:Outlet,102685,FWZD,OP,19S2,MAR: MARCH,99,3/1/2019,3/21/2019,2019-03-09,2058,50924.54974,124437.829
003:Outlet,102714,4032,FP,19M1,MAY: MAY,79,3/22/2019,6/13/2019,2019-09-21,36,372.6718481,760.261502
003:Outlet,102721,1001,OP,19M1,MAY: MAY,59,4/11/2019,10/7/2019,2019-05-08,376,4677.468665,4688.16453
003:Outlet,102744,GHVB,FP,18H2,MAR: MARCH,299,12/26/2018,9/19/2019,2019-08-22,45,5293.9,2975.89
003:Outlet,102746,WHT,FP,18H2,MAR: MARCH,299,12/20/2018,9/18/2019,2019-07-20,26,3385.48,1799.22
003:Outlet,102761,GHEM,FP,19M2,MAY: MAY,199,5/15/2019,11/13/2019,2019-06-01,762,35053.18208,42420.60849
003:Outlet,102761S,GHEM,FP,19S2,MAR: MARCH,199,5/15/2019,8/27/2019,2019-05-28,931,43079.15994,53601.75645
003:Outlet,102763,GHBL,FP,19M2,MAY: MAY,199,5/15/2019,11/25/2019,2019-05-31,604,27478.90235,34146.93058
003:Outlet,102766,1001,OP,19F1,AUG: AUGUST,49,7/8/2019,10/7/2019,2019-07-13,3974,36130.70624,104684.7293
003:Outlet,102773,1213,BR,19F1,AUG: AUGUST,89,8/20/2019,2/24/2020,2019-08-30,490,12689.30457,20700.74814
003:Outlet,102775,6000,OP,19F1,AUG: AUGUST,39,7/12/2019,12/26/2019,2019-07-25,3430,40468.38725,82924.79872
003:Outlet,102779,1001,OP,19F1,AUG: AUGUST,39,7/11/2019,8/30/2019,2019-07-25,2945,25160.38496,68349.58582
